id,許可證字號,動物用藥品名稱,英文名稱,業者名稱,有效期間,官方網址
205098,動物藥入字第05098號,禽克粉,"AVIOCHINA POWDER",總宜實業有限公司,"至81年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05098
205099,動物藥入字第05099號,益靈強水溶液,"INOXYL ORAL SOLUTION",也威生化科技有限公司,"至85年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05099
205100,動物藥入字第05100號,旺黴素200,"SPIRASOL 200",佳力德實業有限公司,至108年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05100
205101,動物藥入字第05101號,速益靈,"OXOLINIC ACID",裕元興業股份有限公司,"至81年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05101
205102,動物藥入字第05102號,泰利素LA-20,"ALAMYCIN LA",臺灣碩騰股份有限公司,至107年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05102
205103,動物藥入字第05103號,必得安豬大腸桿菌菌苗,PORCIMUNE,卜蜂台灣股份有限公司,"至81年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05103
205104,動物藥入字第05104號,雞傳染性喉氣管炎活毒疫苗,LAR-VAC,寰海企業股份有限公司,"至89年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05104
205105,動物藥入字第05105號,水產用安比西林散一０％〞三共〞,"AMPICILLIN 10% POWDER SANKYO FOR FISH",永興昌有限公司,"至85年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05105
205106,動物藥入字第05106號,水產用安比西林散〞三共〞,"AMPICILLIN POWDER SANKYO FOR FISH",永興昌有限公司,"至85年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05106
205107,動物藥入字第05107號,新城雞瘟活毒疫苗,"BIO-VAC B1 TYPE",寰海企業股份有限公司,"至89年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05107
205108,動物藥入字第05108號,雞傳染性支氣管炎活毒疫苗,"BI-VAC 1",寰海企業股份有限公司,"至89年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05108
205109,動物藥入字第05109號,力寶淨,OXOCYL,康力企業有限公司,"至89年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05109
205110,動物藥入字第05110號,沙利黴素三五０原料,"SALINOMYCIN 350",益瑞國際有限公司,"至101年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05110
101606,動物藥製字第01606號,勝黴素,,勝利化學製藥有限公司大林工廠,"至77年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01606
101607,動物藥製字第01607號,鏈黴素針,,上來新科化股份有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01607
101608,動物藥製字第01608號,安庇西寧針,"AMPICILLIN INJ.",上來新科化股份有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01608
101609,動物藥製字第01609號,保力多靈針,"PREDNISOLONE Inj",上來新科化股份有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01609
101610,動物藥製字第01610號,羥四環素針,"OXYTETRACYCLINE Inj",上來新科化股份有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01610
101611,動物藥製字第01611號,盤尼西林針,"PENICILLIN INJ.",上來新科化股份有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01611
101612,動物藥製字第01612號,潔菌靈消毒劑,"GERMICIDE LIN Disinfectant",上來新科化股份有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01612
101614,動物藥製字第01614號,勝黴素飲水粉劑,"VICTORMYCIN SOLUBLE POWDER",上來新科化股份有限公司,至108年05月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01614
101615,動物藥製字第01615號,勝利葡萄糖５％針,,上來新科化股份有限公司,"至91年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01615
101616,動物藥製字第01616號,康納仙-Ａ針,,上來新科化股份有限公司,"至91年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01616
205111,動物藥入字第05111號,沙氏豬大腸桿菌不活化菌苗,"ECO BAC",東盈實業股份有限公司,"至81年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05111
205112,動物藥入字第05112號,犬瘟熱，腺病毒肝炎，鉤端螺旋病混合疫苗,"DURAMUNE DA2L",盛盈企業股份有限公司,"至93年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05112
205113,動物藥入字第05113號,"""科研""優素精 30%","EUSTIN TECHNICAL (SALINOMYCIN SODIUM FEED GRADE 30%)",裕元興業股份有限公司,"至101年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05113
205114,動物藥入字第05114號,克勞安,"GLUCOPHON 38%",旭格有限公司,"至93年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05114
205115,動物藥入字第05115號,剋腸痢豬大腸桿菌菌苗,"ESCHERICHIA COLI BACTERIN",新加坡商英特威藥品股份有限公司台灣分公司,"至95年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05115
205116,動物藥入字第05116號,速體壯,STIMOLAN,羅氏大藥廠股份有限公司,"至89年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05116
205117,動物藥入字第05117號,仙精3%,"FLUMESYVA POWDER 3%",信毅貿易有限公司,"至89年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05117
205118,動物藥入字第05118號,鋅枯草菌素,"ZINC BACITRACIN CONCENTRATE 21-26% FEED GRADE",裕元興業股份有限公司,"至97年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05118
205119,動物藥入字第05119號,歐索寧酸,"OXOLINIC ACID",漢勳企業股份有限公司,"至81年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05119
205120,動物藥入字第05120號,安比素20%,"AMPISOL 20% WATER SOLUBLE POWDER",羅仕企業有限公司,至108年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05120
205121,動物藥入字第05121號,福德士犬小病毒疫苗,"DURAMUNE PV",盛盈企業股份有限公司,"至93年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05121
205122,動物藥入字第05122號,羅斯鐵-一五０,ROSCODE-150,旭格有限公司,"至93年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05122
205123,動物藥入字第05123號,泰滅淨鈉,"DAIMETON SODA",台灣第一製藥股份有限公司,"至85年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05123
205124,動物藥入字第05124號,高力乳房炎軟膏,"KANNYUYO OINTMENT-A",台灣全農興業股份有限公司,"至97年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05124
205125,動物藥入字第05125號,仙精10%,"FLUMESYVA POWDER 10%",佳力德實業有限公司,"至103年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05125
205126,動物藥入字第05126號,綠十字豬日本腦炎活毒冷凍乾燥疫苗,"SWINE JAPANESE ENCEPHALITIS VACCINE",科東藥品貿易有限公司,"至83年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05126
205127,動物藥入字第05127號,甲樂信,"GARACIN SOLUBLE POWDER",先靈葆雅企業股份有限公司,"至81年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05127
205128,動物藥入字第05128號,犬小病毒活毒疫苗,"FIRSTDOSE CPV",輝瑞大藥廠股份有限公司,"至89年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05128
205129,動物藥入字第05129號,威蘭雞馬立克病活毒疫苗,"VI MARK",卜蜂(台灣)股份有限公司,"至97年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05129
205130,動物藥入字第05130號,豬萎縮性鼻炎，巴斯德桿菌混合不活化菌苗,"RINI SUIVAX",佑生開發股份有限公司,"至89年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05130
205131,動物藥入字第05131號,法德雞傳染性鼻炎不活化菌苗〈Ａ型+Ｃ型〉,CORI-VAC,寰海企業股份有限公司,至108年11月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05131
205132,動物藥入字第05132號,泰康寧－一０,TAKELAN-10,世強化學製藥股份有限公司,"至86年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05132
205133,動物藥入字第05133號,泰康寧-五０,TAKELAN-50,世強化學製藥股份有限公司,"至90年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05133
205134,動物藥入字第05134號,仙精OP,"FLUMESYVA ORAL PASTE",信毅貿易有限公司,"至90年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05134
205135,動物藥入字第05135號,甲樂舒,"GARASOL  PIG PUMP ORAL SOLUTION",先靈葆雅企業股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05135
205136,動物藥入字第05136號,"康黴素一０%""爾華聖""","KANAMYCIN 10% INJECTABLE SOLUTION",施懷哲股份有限公司,"至90年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05136
205137,動物藥入字第05137號,法德雞新城病、傳染性支氣管炎活毒混合疫苗,"BIOVAC ND + IB",寰海企業股份有限公司,至108年12月31日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05137
205138,動物藥入字第05138號,法德雞新城病活毒疫苗,SPRAY-VAC-F,寰海企業股份有限公司,至108年12月31日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05138
205139,動物藥入字第05139號,抗壞血酸,"ASCORBIC ACID",瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05139
205140,動物藥入字第05140號,肌醇,INOSITOL,瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05140
205141,動物藥入字第05141號,斯而必林,SULPYRIN,瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05141
205142,動物藥入字第05142號,福來頓,FURAZOLIDONE,瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05142
205143,動物藥入字第05143號,那利敵新酸,"NALIDIXIC ACID",瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05143
205144,動物藥入字第05144號,三美蘇普,TRIMETHOPRIM,瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05144
205145,動物藥入字第05145號,５-甲苯磺胺異噁唑,SULFAMETHOXAZOLE,瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05145
205146,動物藥入字第05146號,"保畜靈 48% 液","HEFROTRIM 48% SUSP.",佳力德實業有限公司,至109年01月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05146
205147,動物藥入字第05147號,泛酸鈣,"CALCIUM PANTOTHENATE",瑞士藥廠股份有限公司,"至84年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05147
205148,動物藥入字第05148號,加強福喜,FLOXAID,台灣興美股份有限公司,"至82年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05148
205149,動物藥入字第05149號,沙氏富樂犬源小病毒出血性胃腸炎疫苗,"PARVOID 2",東盈實業股份有限公司,"至94年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05149
205150,動物藥入字第05150號,威蘭雞傳染性支氣管炎不活化疫苗,"BRONCHITIS VACCINE MASS. TYPE KILLED VIRUS",卜蜂台灣股份有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05150
205151,動物藥入字第05151號,動物用路得歐源－Ｌ,LUTEOGEN-L,永興昌有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05151
205152,動物藥入字第05152號,動物專用肥胎生一０００ＩＵ,"PEAMEX 1000 U FOR VETERINARY USE",永興昌有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05152
205153,動物藥入字第05153號,動物專用補力朗一００００單位,"PUBEROGEN 10000 U FOR VETERINARY INJECTION",永興昌有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05153
205154,動物藥入字第05154號,益喘180,"ALPLUCINE FORMULA FOR POULTRY",臺灣維克法蘭斯股份有限公司,至109年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05154
205155,動物藥入字第05155號,動物專用補力朗源三０００單位,"PUBEROGEN 3000U",永興昌有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05155
205156,動物藥入字第05156號,動物專用補力朗源一五００單位,"PUBEROGEN 1,500 U",永興昌有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05156
205157,動物藥入字第05157號,動物專用補力朗源五０００單位,"PUBEROGEN 5,000 U",永興昌有限公司,"至84年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05157
205158,動物藥入字第05158號,禽寧粉劑,TRIQUIN,台灣愛適股份有限公司,"至82年04月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05158
205159,動物藥入字第05159號,碩騰犬瘟熱、腺病毒第二型、副流行性感冒、小病毒活毒、鉤端螺旋體不活化混合疫苗,"VANGUARD 5/L",臺灣碩騰股份有限公司,至109年04月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05159
205160,動物藥入字第05160號,羅斯可樂+泰樂新,ROSCORAL+TYLOSIN,旭格有限公司,"至96年04月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05160
205161,動物藥入字第05161號,肥力鐵,"FERRIDEX VET 10%",旭格有限公司,"至96年04月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05161
205162,動物藥入字第05162號,速利病淨,"ROSCOZOL 24%",旭格有限公司,"至96年04月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05162
205163,動物藥入字第05163號,律胎素,LUTALYSE,臺灣碩騰股份有限公司,至109年04月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05163
205164,動物藥入字第05164號,動物專用興多新－Ｏ,HINTOCIN-O,永興昌有限公司,"至84年04月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05164
