藥品分類分組名稱,醫令申報數量
"ATROPINE SULFATE 0.0194MG + HYOSCYAMINE SULFATE 0.1037MG + SCOPOLAMINE HBR6MG + PHENOBARBITAL 16.2MG + NIACINAMIDE 10MG + THIAMINE(HCL) 3MG +RIBOFLAVIN 2MG + VITAMIN B6 (HCL) 0.5MG + PANTOTHENATE CALCIUM 2MG, 一般錠劑膠囊劑",2079
"BELLADONNA ALKALOID 4MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,",880
"BELLADONNA ALKALOID 5MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,",6149
"BELLADONNA ALKALOID 8MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",395
"BROMOPRIDE , 一般錠劑膠囊劑 , 10.00 MG",2726081
"BUTROPIUM , 一般錠劑膠囊劑 , 5.00 MG",1819226
"BUTYLSCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG",12891236
"BUTYLSCOPOLAMINE , 注射劑 , 20.00 MG",265381
"CAMYLOFINE , 注射劑 , 25.00 MG",17315
"CISAPRIDE , 一般錠劑膠囊劑 , 5.00 MG",18842984
"CISAPRIDE , 一般錠劑膠囊劑 , 10.00 MG",751637
"CISAPRIDE , 內服液劑 , 1.00  MG/ML , 1.00 ML",108973
"CISAPRIDE , 內服液劑 , 1.00  MG/ML , 100.00 ML",7439
"CLIDINIUM 2.5MG + CHLORDIAZEPOXIDE 5MG, 一般錠劑膠囊劑,",2121655
"CYCLONIUM IODIDE (=OXAPIUM IODIDE) , 一般錠劑膠囊劑 , 10.00 MG",1639580
"DICYCLOMINE , 一般錠劑膠囊劑 , 10.00 MG",7169204
"DICYCLOMINE , 一般錠劑膠囊劑 , 20.00 MG",191118
"DICYCLOMINE , 注射劑 , 20.00 MG",9091
"DICYCLOMINE 10MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",41378
"DICYCLOMINE 20MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",53139
"DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE , 一般錠劑膠囊劑 , 2.00 MG",1440516
"DIMETHICONE 40MG + DIOCTYL SODIUM SULFOSUCCINATE 30MG, 一般錠劑膠囊劑,",50290
"DIMETHICONE , 一般錠劑膠囊劑 , 20.00 MG",3428612
"DIMETHICONE , 一般錠劑膠囊劑 , 40.00 MG",124179999
"DIMETHICONE , 一般錠劑膠囊劑 , 50.00 MG",8783317
"DOMPERIDONE , 一般錠劑膠囊劑 , 10.00 MG",77798260
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 1.00 ML",207
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 60.00 ML",25
"DOMPERIDONE , 注射劑 , 10.00 MG",118025
"DOMPERIDONE , 外用錠劑 , 10.00 MG",8937
"DOMPERIDONE , 栓劑 , 10.00 MG",68192
"DOMPERIDONE , 栓劑 , 30.00 MG",1154
"ETHAVERINE (=ETHYLPAPAVERINE) , 一般錠劑膠囊劑 , 100.00 MG",17105
"FENOVERINE , 一般錠劑膠囊劑 , 100.00 MG",1695819
"FLOPROPIONE , 一般錠劑膠囊劑 , 40.00 MG",2737950
"FLOPROPIONE , 一般錠劑膠囊劑 , 80.00 MG",93372
"GLYCOPYRROLATE , 注射劑 , 200.00 MCG",2137
"HOMATROPINE , 一般錠劑膠囊劑 , 2.50 MG",569
"HYOSCYAMINE , 一般錠劑膠囊劑 , 125.00 MCG",6233178
"HYOSCYAMINE , 注射劑 , 20.00 MG",3187
"MEBEVERINE , 一般錠劑膠囊劑 , 100.00 MG",9607077
"MEBEVERINE , 一般錠劑膠囊劑 , 135.00 MG",5477219
"MEPENZOLATE , 一般錠劑膠囊劑 , 7.50 MG",8413839
"MEPENZOLATE , 一般錠劑膠囊劑 , 15.00 MG",912457
"MEPENZOLATE , 一般錠劑膠囊劑 , 25.00 MG",10817
"MEPENZOLATE 7.5MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",112039
"MEPENZOLATE 25MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",96
"METHSCOPOLAMINE , 一般錠劑膠囊劑 , 1.00 MG",963570
"METOCLOPRAMIDE 5MG + PANCREATIN 212.5MG, 一般錠劑膠囊劑,",306632
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 3.84-5.00 MG",77898912
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 7.67 - 10.00 MG",4473818
"METOCLOPRAMIDE , 緩釋錠劑膠囊劑 , 30.00 MG",2031018
"METOCLOPRAMIDE , 口服顆粒劑 , 10.00 MG",192
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 1.00 ML",2673
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 60.00 ML",39520
"METOCLOPRAMIDE , 注射劑 , 5.00 MG",659
"METOCLOPRAMIDE , 注射劑 , 10.00 MG",3385785
"OXETHAZAINE , 一般錠劑膠囊劑 , 5.00 MG",933188
"OXETHAZAINE , 一般錠劑膠囊劑 , 10.00 MG",13258679
"PAPAVERINE , 一般錠劑膠囊劑 , 15.00 MG",14063
"PAPAVERINE , 一般錠劑膠囊劑 , 20.00 MG",738
"PAPAVERINE , 一般錠劑膠囊劑 , 30.00 MG",42268
"PAPAVERINE , 注射劑 , 30.00 MG",428
"PAPAVERINE 5MG + BERBERINE 50MG + BISMUTH SUBNITRATE 45MG + DIPHENHYDRAMINE5MG, 一般錠劑膠囊劑,",7265
"PAPAVERINE10MG + BERBERINE 100MG + BISMUTH SUBNITRATE 90MG +DIPHENHYDRAMINE 10MG, 一般錠劑膠囊劑,",102215
"PINAVERIUM , 一般錠劑膠囊劑 , 50.00 MG",4695754
"PIPERIDOLATE , 一般錠劑膠囊劑 , 50.00 MG",1585595
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 一般錠劑膠囊劑 , 10.00 MG",8242281
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 注射劑 , 10.00 MG",2399
"PIPERILATE(=PIPETHANATE) HCL (=PENSANTE) , 一般錠劑膠囊劑 , 3.00 MG",26788
"PROPANTHELINE , 一般錠劑膠囊劑 , 15.00 MG",235046
"SCOPOLIA EXTRACT 5MG + ETHAVERINE 8MG + BENZOCAINE 40MG + BROMISOVALUM40MG, 一般錠劑膠囊劑,",69044
"TIMEPIDIUM , 一般錠劑膠囊劑 , 30.00 MG",2923982
"TIMEPIDIUM , 注射劑 , 7.50 MG",26472
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 5.00 MG",950725
"TROSPIUM CHLORIDE , 注射劑 , 600.00 MCG",90
"VALETHAMATE , 一般錠劑膠囊劑 , 10.00 MG",60865
"GRANISETRON , 一般錠劑膠囊劑 , 1.00 MG",23234
"GRANISETRON , 注射劑 , 1.00 MG",24903
"GRANISETRON , 注射劑 , 3.00 MG",51388
"ONDANSETRON , 一般錠劑膠囊劑 , 8.00 MG",17293
"ONDANSETRON , 注射劑 , 4.00 MG",7295
"ONDANSETRON , 注射劑 , 8.00 MG",55923
"SCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG",4680469
"SCOPOLAMINE , 注射劑 , 20.00 MG",554440
"TROPISETRON , 一般錠劑膠囊劑 , 5.00 MG",6668
"TROPISETRON , 注射劑 , 5.00 MG",28997
"ADENOSINE 20MG/ML + CHOLINE OROTATE 200MG/ML + VITAMIN B12  1MG/ML, 注射劑,5.00ML",903
"ADENOSINE 5MG/ML + CHOLINE OROTATE 50MG/ML + VITAMIN B12  1.5MG/ML, 注射劑,2.00ML",50
"ANETHOLE TRITHIONE 5MG + CHOLINE BITARTRATE 300MG, 一般錠劑膠囊劑,",109481
"DI-ARGININE OXOGLURATE , 注射劑 , 2.50 GM",4020
"BETAINE 150MG + DIETHANOLAMINE 30MG + NICOTINAMIDE 20MG, 一般錠劑膠囊劑,",4722723
"BETAINE 150MG/ML + DIETHANOLAMINE 40MG/ML + NICOTINAMIDE 20MG/ML, 注射劑,2.00ML",4
"BETAINE 750MG/ML + DIETHANOLAMINE 200MG/ML + NICOTINAMIDE 100MG/ML, 注射劑,10.00ML",20106
"CHOLINE BITARTRATE 50MG+DEHYDROCHOLIC ACID 30MG+FEL TAURI 20MG+PYRIDOXINE2MG+VITAMINE B12 3MCG+INOSITOL 100MG+NIACINAMIDE (=NICOTINAMIDE)20MG+VITAMINE B2 10MG+VITAMINE B1 10MG+METHIONINE 100MG , 一般錠劑膠囊劑",1029897
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 2.00ML",43
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 10.00ML",53
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 20.00ML",3486
"CHENODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG",4268
"3-CHLOR-PYRIDAZINE-6-MERCAPTO-ACETIC ACID DIETHYLA 50MG + CELLULASE 10MG +PANCREATIN 100MG, 一般錠劑膠囊劑,",649
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,5.00ML",2
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,20.00ML",4
"CYCLOBUTYROL , 一般錠劑膠囊劑 , 100.00 MG",2942
"CYCLOBUTYROL , 注射劑 , 500.00 MG",58
"CYCLOBUTYROL , 注射劑 , 1000.00 MG",186
"CYSTEINE 4MG/ML + VITAMIN C 50MG/ML, 注射劑, 20.00ML",1302
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 5.00ML",284
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 20.00ML",1024
"DEHYDROCHOLIC ACID , 一般錠劑膠囊劑 , 150.00 MG",480
"DEHYDROCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG",9
"DEHYDROCHOLIC ACID 5MG + THIOCTIC ACID AMIDE 5MG + NIACINAMIDE 15MG +THIAMINE MONONITRATE 5MG + RIBOFLAVIN 2MG + PYRIDOXINE HCL 1MG +CYANOCOBALAMIN 1MG + OROTIC ACID 30MG + PANTOTHENATE CALCIUM + 10MG +INOSITOL 5MG + ASCORBIC ACID 10MG,一般錠劑膠",10232
"DEXTROSE 100MG/ML + METHIONINE 25MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B20.1MG/ML, 注射劑, 20.00ML",72
"DEXTROSE 100MG/ML+METHIONINE DL- 30MG/ML+RIBOFLAVIN PHOSPHATE0.05MG/ML+THIAMINE HCL (=THIAMINE CHLORIDE HYDROCHLORIDE) 0.25MG/ML 注射劑20ML",6339
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML",6515
"DEXTROXE 100MG/ML+METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B20.1MG/ML + NICOTINAMIDE 2MG/ML + TAURINE 1MG/ML, 注射劑,20ML",119
"DIISOPROPYLAMINE DICHLORACETATE , 一般錠劑膠囊劑 , 20.00 MG",45355
"GLUCURONIC ACID 0.4MG/ML + DEXTROSE 50MG/ML, 注射劑, 500.00ML",9
"GLUCURONIC ACID 50MG + METHIONINE 10MG + VITAMIN B1 1MG, 一般錠劑膠囊劑,",3129
"GLUCURONIC ACID 50MG + VITAMIN B1 2MG + VITAMIN C 10MG, 一般錠劑膠囊劑,",61563
"GLUCURONIC ACID 50MG/GM + CITRIC ACID 10MG/GM + VITAMIN B1 2MG/GM + VITAMIN B21MG/GM, 口服顆粒劑, 1000.00KG",2
"GLUCURONIC ACID 25MG/ML + DEXTROSE 200MG/ML + VITAMIN B1 1MG/ML +PANTOTHENIC ACID 2.5MG/ML, 注射劑, 20.00ML",711
"GLUCURONIC ACID 25MG/ML + METHIONINE 30MG/ML + VITAMIN B2 1MG/ML + VITAMINB12 5MCG/ML + TAURINE 25MG/ML, 注射劑, 5.00ML",54
"GLUCURONOLACTONE 40MG/ML + CALCIUM CHLORIDE 33MG/ML + POTASSIUM CHLORIDE30MG/ML + SODIUM CHLORIDE 860MG/ML, 注射劑, 500.00ML",3
"GLUCURONOLACTONE 10MG + VITAMIN B2 1MG + VITAMIN B12 1MCG + NICOTINAMIDE2MG + INOSITOL 10MG/ML + TAURINE 10MG/ML, 一般錠劑膠囊劑,",4349
"GLYCINE 10MG + GLYCYRRHIZIC ACID 1MG, 注射劑, 2.00ML",64
"HYMECROMONE , 一般錠劑膠囊劑 , 200.00 MG",903933
"METHIONINE 25MG + GLYCINE 25MG + GLYCYRRHIZIC ACID 25MG, 一般錠劑膠囊劑,",844777
"METHIONINE 8MG/ML + GLYCINE 6MG/ML + HISTIDINE 40MG/ML, 注射劑, 5.00ML",1
"METHIONINE 20MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML",3710
"METHIONINE 3MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2MG/ML, 注射劑, 20.00ML",1558
"METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML + NICOTINAMIDE1MG/ML + TAURINE 10MG/ML, 注射劑, 20.00ML",488
"METHIONINE 30MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 1MG/ML, 注射劑, 20.00ML",28723
"METHIONINE 100MG + VITAMIN B1 1MG + VITAMIN B2 1MG + VITAMIN B12 2MCG +NICOTINAMIDE 2MG + TAURINE 10MG, 一般錠劑膠囊劑,",12201
"METHIONINE 20MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2.5MG/ML + PANTOTHENIC ACID 2MG/ML, 注射劑, 20.00ML",106
"METHIONINE 25MG/ML + VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B61MG/ML + NICOTINAMIDE 10MG/ML + PANTOTHENIC ACID 2.5MG/ML+ TAURINE10MG/ML+CALCIUM GLUCONATE 10MG/ML, 注射劑, 2.00ML",1252
"ORNITHINE ASPARTATE , 一般錠劑膠囊劑 , 250.00 MG",249387
"ORNITHINE ASPARTATE , 注射劑 , 500.00 MG",26536
"PROTOPORPHYRIN , 一般錠劑膠囊劑 , 20.00 MG",56
"PROTOPORPHYRIN , 注射劑 , 10.00 MG",92
"SILYMARIN , 一般錠劑膠囊劑 , 35.00 MG",6298175
"SILYMARIN , 一般錠劑膠囊劑 , 70.00 MG",1708464
"SILYMARIN , 一般錠劑膠囊劑 , 150.00 MG",62522098
"SILYMARIN 70MG + MULTIVITAMINES, 一般錠劑膠囊劑,",27106883
"SILYMARIN 100MG + MULTIVITAMINES, 一般錠劑膠囊劑,",7580
"THIOCTIC ACID , 注射劑 , 10.00 MG",821
"THIOCTIC ACID , 注射劑 , 25.00 MG",12100
"TIOPRONIN , 一般錠劑膠囊劑 , 100.00 MG",3289
"TIOPRONIN , 注射劑 , 250.00 MG",59
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 50.00 MG",101076
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 100.00 MG",13874981
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 300.00 MG",2856030
"BISACODYL , 一般錠劑膠囊劑 , 5.00 MG",37549496
"BISACODYL , 栓劑 , 10.00 MG",2098764
"BISACODYL 3MG + SENNOSIDE 4MG, 一般錠劑膠囊劑,",32349
"BISACODYL 2MG + SENNOSIDE 10MG + DIOCTYL SODIUM SULFOSUCCINATE 20MG, 一般錠劑膠囊劑,",463965
"CALCIUM POLYCARBOPHIL , 一般錠劑膠囊劑 , 500.00 MG",23392
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 130.00 MG",4271
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 250.00 MG",167331
"CITRIC ACID 200MG/GM + POTASSIUM CITRATE 660MG/GM, 口服顆粒劑, 5.00GM",603742
"CITRIC ACID 78.29MG/ML + MAGNESIUM CARBONATE 42.86MG/ML + POTASSIUMBICARBONATE 7.14MG/ML, 內服液劑, 250.00ML",163408
"ISPAGHULA HUSK , 口服顆粒劑 , 3.50 GM",1410647
"ISPAGHULA HUSK , 口服顆粒劑 , 6.50 GM",1734448
"LACTITOL , 口服顆粒劑 , 10.00 GM",571690
"LACTULOSE , 口服液劑 , 1.00 ML 600-667MG/ML",94018630
"LACTULOSE , 口服液劑 , 60.00 ML  600-667MG/ML",30101
"LACTULOSE ,口服液劑 , 300.00 ML  600-667MG/ML",237770
"LACTULOSE , 口服液劑 ,500.00 ML  600-667MG/ML",77673
"MONOSODIUM PHOSPHATE 139.1MG/ML + DISODIUM PHOSPHATE 31.8MG/ML, 外用液劑,118.00ML",313048
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 7.50 MG",19359825
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 12.00 MG",66609814
"SENNOSIDE (A+B) , 一般錠劑膠囊劑 , 12.50 MG",13067983
"STERCULIA , 口服顆粒劑 , 4.34 GM",50098
"STERCULIA 620MG/GM + FRANGULA 80MG/GM , 口服顆粒劑 , 7.0 GM",11623793
"BERBERINE , 一般錠劑膠囊劑 , 50.00 MG",34815
"BERBERINE , 注射劑 , 4.00 MG",14
"BERBERINE , 注射劑 , 5.00 MG",204
"BERBERINE , 注射劑 , 10.00 MG",3001
"BERBERINE , 注射劑 , 12.00 MG",171
"BERBERINE , 注射劑 , 20.00 MG",730
"BERBERINE 25MG + ETHACRIDINE 25MG, 一般錠劑膠囊劑,",18896
"BERBERINE 2MG/ML + ETHACRIDINE 10MCG/ML, 注射劑, 2.00ML",700
"BERBERINE 5MG/ML + ETHACRIDINE 1MG/ML, 注射劑, 2.00ML",10067
"BERBERINE 33MG + ALUMINUM HYDROXIDE 50MG, 一般錠劑膠囊劑,",99710
"BERBERINE 60MG + ETHACRIDINE 36MG, 一般錠劑膠囊劑,",147260
"BERBERINE 5MG/ML + DEXTROSE 50MG/ML, 注射劑, 2.00ML",1924
"BERBERINE 25MG + ETHACRIDINE 20MG + CHLORPHENIRAMINE 0.75MG, 一般錠劑膠囊劑,",10007
"CHARCOAL , 口服顆粒劑 , 61.50 GM",23368
"CLOSTRIDIUM BUTYRICUM MIYAIRI 20MG + VITAMIN B1 0.5MG, 一般錠劑膠囊劑,",449880
"COLISTIN , 一般錠劑膠囊劑 , 1.00 , MIU",16524
"DEXTROSE 625MG + POTASSIUM CITRATE 51MG + SODIUM CHLORIDE 73MG + SODIUMCITRATE 21.5MG, 口服顆粒劑, 8.00GM",20038
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 500.00ML",47579
"DEXTROSE 25MG/ML + POTASSIUM CITRATE 2.16MG/ML + SODIUM CHLORIDE 2.05MG/ML +SODIUM CITRATE 0.98MG/ML, 內服液劑, 500.00ML",840
"DEXTROSE 2.16G + CITRIC ACID 692MG + POTASSIUM CHLORIDE 179MG + SODIUMBICARBONATE 295MG + SODIUM CHLORIDE 421MG, 一般錠劑膠囊劑,",52
"DEXTROSE 3G + CITRIC ACID 692MG + POTASSIUM CHLORIDE 179MG + SODIUMBICARBONATE 299MG + SODIUM CHLORIDE 182MG + SACCHARIN 10MG, 一般錠劑膠囊劑,",8579
"DIOCTAHEDRAL SMECTITE (=DIOSMECTITE) , 口服顆粒劑 , 3.00 GM",1323709
"HYDROCORTISONE , 外用液劑 , 1.67  MG/ML , 60.00 ML",29564
"KANAMYCIN , 一般錠劑膠囊劑 , 250.00 MG",15494
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 1.00ML",9712065
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 120.00ML",1837854
"LACTIC ACID BACTERIA , 一般錠劑膠囊劑 , 25.00 MG",1711
"LACTIC ACID BACTERIA , 一般錠劑膠囊劑 , 250.00 MG",9860433
"LACTIC ACID BACTERIA , 口服顆粒劑 , 6.00MG",411491
"LOPERAMIDE , 一般錠劑膠囊劑 , 2.00 MG",7902567
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 1.00 ML",6356
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 60.00 ML",7608
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 3800.00 ML",6
"MESALAZINE , 一般錠劑膠囊劑 , 400.00 MG",862474
"MESALAZINE , 緩釋錠劑膠囊劑 , 500.00 MG",393305
"MESALAZINE , 外用液劑 , 20.00  MG/ML , 100.00 ML",34638
"MESALAZINE , 栓劑 , 500.00 MG",109783
"MESALAZINE , 栓劑 , 1000.00 MG",30173
"NIFUROXAZIDE , 一般錠劑膠囊劑 , 200.00 MG",266079
"NYSTATIN , 一般錠劑膠囊劑 , 500.00 , KIU",2525151
"NYSTATIN , 口服液劑 , 100.00 KIU/ML, 24.00 ML",129663
"PANAZON,一般錠劑膠囊劑,250.00MG",16020
"SCOPOLIA EXTRACT 3MG + BISMUTH SUBCARBONATE 167MG + KAOLIN 167MG, 一般錠劑膠囊劑,",4839596
"SULFASALAZINE , 一般錠劑膠囊劑 , 500.00 MG",14267309
"TANNALBIN , 一般錠劑膠囊劑 , 500.00 MG",2657564
"VANCOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",13212
"PHENYLPROPANOLAMINE , 一般錠劑膠囊劑 , 25.00 MG",72400
"PHENYLPROPANOLAMINE , 口服顆粒劑 , 625.00 MG",226
"AGALSIDASE BETA , 口服顆粒劑 , 500.00 MG",8201
"AMYLASE 10MG + DIASTASE 5MG, 一般錠劑膠囊劑,",1321092
"AMYLASE 66.4KIU + LIPASE 20KIU + PANCRELIPASE 280MG + PROTASE 75KIU, 一般錠劑膠囊劑,",847
"BELLADONNA ALKALOID 5MG + BILE SALTS 5MG + DIASTASE 110MG, 一般錠劑膠囊劑,",3615803
"PYLORIC EXTRACT 15MG + OX BILE EXTRACT 40MG + PROCINE PANCREATIN 42.859-29.27MG+PORCINE GASTRIC EXTRACT 100MG, 一般錠劑膠囊劑,",3423673
"BIODIASTASE 30MG + LIPASE 5MG + NEWLASE 10MG, 一般錠劑膠囊劑,",6303278
"BIODIASTASE 60MG/GM + LIPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",55291
"BIODIASTASE 20MG + LIPASE 15MG + PROZYME 5MG + CELLULASE 10MG, 一般錠劑膠囊劑,",9692156
"BIODIASTASE 110 MG +BIODIASMINE 25 MG+THIAMINE MONONITRATE 1MG+RIBOFLAVIN(=VIT B2) 0.1 MG+CELLULOSE 5 MG,一般錠劑膠囊劑",6950183
"DIASTASE 60MG/GM + LYPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",5954
"DIASTASE 80MG + PANCREATIN 25MG + NEOSTIGMINE 0.05MG, 一般錠劑膠囊劑,",21592
"DIASTASE 320MG/GM + PANCREATIN 100MG/GM + NEOSTIGMINE 0.4MG/GM, 口服顆粒劑,1.00GM",70
"DIASTASE 120MG + PANCREATIN 120MG + PEPSIN 60MG, 一般錠劑膠囊劑,",204202
"DIASTASE 130MG + PANCREATIN 130MG + PEPSIN 65MG, 一般錠劑膠囊劑,",57485
"DIASTASE 150MG + PANCREATIN 50MG + NEOSTIGMINE 0.2MG, 一般錠劑膠囊劑,",9191
"DIASTASE 200MG + LYPASE 200MG + LACTOMIN 200MG, 一般錠劑膠囊劑,",10639
"DIASTASE 33MG + PANCREATIN 20MG + LIPASE 46MG + VITAMIN B1 1MG, 一般錠劑膠囊劑,",3888
"DIASTASE 25MG + PANCREATIN 50MG + LYPASE 100MG + LACTOMIN 75MG + VITAMIN B11MG + YEAST 149MG, 一般錠劑膠囊劑,",696064
"DIASTASE 60MG + PANCREATIN 30MG + LIPASE 10MG + VITAMIN B6 1MG + NICOTINAMIDE10MG + PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑,",1136371
"ENZYME 120MG + PANCREATIN 220MG, 一般錠劑膠囊劑,",6212206
"GASTROPYLORE 200MG/GM + SILICA HYDRATED 50MG/GM + VITAMIN B12 10MCG/GM +CITRIC ACID 5MG/GM, 口服顆粒劑, 1.00GM",27594
"LACTIC ACID BACTERIA10MG/GM,口服顆粒劑, 1.00GM",2899125
"LACTIC ACID BACTERIA 3MG + BACILLUS NATTO BN STRAIN 2MG, 一般錠劑膠囊劑,",13933410
"LACTIC ACID BACTERIA 300MG +  LYSINE 4 MG , 一般錠劑膠囊劑,",4874263
"LACTIC ACID BACTERIA 0.09MG + GLYCOBACTERIA 0.06MG + CALCIUM CARBONATE24.79MG, 一般錠劑膠囊劑,",14619423
"ACARBOSE , 一般錠劑膠囊劑 , 50.00 MG",56178746
"ACETOHEXAMIDE , 一般錠劑膠囊劑 , 500.00 MG",553
"BUFORMIN , 一般錠劑膠囊劑 , 50.00 MG",1014079
"CHLORPROPAMIDE , 一般錠劑膠囊劑 , 250.00 MG",686189
"GLICLAZIDE , 一般錠劑膠囊劑 , 80.00 MG",98271037
"GLICLAZIDE , 緩釋錠劑膠囊劑 , 30.00 MG",15481305
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 2.00 MG",65865520
"GLIPIZIDE , 一般錠劑膠囊劑 , 5.00 MG",54433871
"GLIQUIDONE , 一般錠劑膠囊劑 , 30.00 MG",2300532
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 2.50 MG",616612
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 5.00 MG",108399984
"GUAR GUM , 口服顆粒劑 , 5.00 GM",500573
"INSULIN , 注射劑 , 1.00 , IU",2704807
"INSULIN , 注射劑 , 1000.00 , IU",246894
"INSULIN ASPART ,  PENFILL , 注射劑 , 300.00 , U",201199
"INSULIN GLARGINE, 注射劑, 1000.00, U",34100
"INSULIN HUMAN , 注射劑 , 1.00 , IU",67041739
"INSULIN HUMAN , 注射劑 , 1000.00 , IU",4802674
"INSULIN HUMAN ,  PENFILL , 注射劑 , 1.00 , IU",21630511
"INSULIN HUMAN ,  PENFILL , 注射劑 , 150.00 , IU",6
"INSULIN HUMAN ,  PENFILL , 注射劑 , 300.00 , IU",192319
"INSULIN ,  PENFILL , 注射劑 , 300.00 , IU",787905
"METFORMIN , 一般錠劑膠囊劑 , 250.00 MG",5028200
"METFORMIN , 一般錠劑膠囊劑 , 500.00 MG",327617210
"METFORMIN , 一般錠劑膠囊劑 , 850.00 MG",13415080
"NATEGLINIDE , 一般錠劑膠囊劑 , 60.00 MG",6250999
"NATEGLINIDE , 一般錠劑膠囊劑 , 120.00 MG",5191
"PIOGLITAZONE , 一般錠劑膠囊劑 , 30.00 MG",6242284
"REPAGLINIDE 1MG + METFORMIN 0-500MG , 一般錠劑膠囊劑",41572013
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 4.00 MG",25027154
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 8.00 MG",8545
"ROSIGLITAZONE 2MG + METFORMIN 500MG, 一般錠劑膠囊劑,",284
"ROSIGLITAZONE 4MG + METFORMIN 500MG, 一般錠劑膠囊劑,",44
"TOLAZAMIDE , 一般錠劑膠囊劑 , 100.00 MG",1200467
