藥品分類分組名稱,醫令申報數量
"METHIONINE 30MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 1MG/ML, 注射劑, 20.00ML",10835
"METHIONINE 20MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2.5MG/ML + PANTOTHENIC ACID 2MG/ML, 注射劑, 20.00ML",5
"METHIONINE 25MG/ML + VITAMIN B1 10MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B60.5MG/ML + NICOTINAMIDE 10MG/ML + TAURINE 10MG/ML, 注射劑, 2.00ML",1
"METHIONINE 25MG/ML + VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B61MG/ML + NICOTINAMIDE 10MG/ML + PANTOTHENIC ACID 2.5MG/ML+ TAURINE10MG/ML+CALCIUM GLUCONATE 10MG/ML, 注射劑, 2.00ML",149
"METHIONINE 20/ML+VITAMIN B1 0.25NG/ML+VITAMIN B2 0.1MG/ML , 注射劑 , 20.00 ML",53
"SILYMARIN , 一般錠劑膠囊劑 , 35.00 MG",4574859
"SILYMARIN , 一般錠劑膠囊劑 , 70.00 MG",1080480
"SILYMARIN , 一般錠劑膠囊劑 , 140.00 MG",252268
"SILYMARIN , 一般錠劑膠囊劑 , 150.00 MG",65735308
"SILYMARIN 70MG + MULTIVITAMINES, 一般錠劑膠囊劑,",17829588
"THIOCTIC ACID , 注射劑 , 10.00 MG",1
"THIOCTIC ACID , 注射劑 , 25.00 MG",1081
"TIOPRONIN , 一般錠劑膠囊劑 , 100.00 MG",1029
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 50.00 MG",256453
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 100.00 MG",15511212
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 300.00 MG",4308637
"BISACODYL , 一般錠劑膠囊劑 , 5.00 MG",50561190
"BISACODYL , 栓劑 , 10.00 MG",3377584
"BISACODYL 3MG + SENNOSIDE 4MG, 一般錠劑膠囊劑,",33799
"BISACODYL 2MG + SENNOSIDE 10MG + DIOCTYL SODIUM SULFOSUCCINATE 20MG, 一般錠劑膠囊劑,",814679
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 130.00 MG",2190
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 250.00 MG",32125
"CITRIC ACID 200MG/GM + POTASSIUM CITRATE 660MG/GM, 口服顆粒劑, 5.00GM",1136941
"CITRIC ACID 78.29MG/ML + MAGNESIUM CARBONATE 42.86MG/ML + POTASSIUMBICARBONATE 7.14MG/ML, 內服液劑, 250.00ML",73075
"ISPAGHULA HUSK , 口服顆粒劑 , 3.50 GM",1017691
"ISPAGHULA HUSK , 口服顆粒劑 , 6.50 GM",1333689
"LACTITOL , 口服顆粒劑 , 10.00 GM",638487
"LACTULOSE , 口服液劑 , 1.00 ML 600-667MG/ML",50383507
"LACTULOSE , 口服液劑 , 60.00 ML  600-667MG/ML",1408123
"LACTULOSE , 口服液劑 ,  120.00 ML  600-667MG/ML",202
"LACTULOSE ,口服液劑 , 300.00 ML  600-667MG/ML",459810
"LACTULOSE , 口服液劑 ,500.00 ML  600-667MG/ML",8675149
"MONOSODIUM PHOSPHATE 139.1MG/ML + DISODIUM PHOSPHATE 31.8MG/ML, 外用液劑,118.00ML",394743
"POLYETHYLENE GLYCOL 4000 , 口服液劑 , 10.00 GM",506772
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 7.50 MG",23315666
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 12.00 MG",129188868
"SENNOSIDE (A+B) , 一般錠劑膠囊劑 , 12.50 MG",19632218
"STERCULIA , 口服顆粒劑 , 4.34 GM",153182
"STERCULIA 620MG/GM + FRANGULA 80MG/GM , 口服顆粒劑 , 7.0 GM",11682565
"BALSALAZIDE , 一般錠劑膠囊劑 , 750.00 MG",312543
"BERBERINE , 注射劑 , 4.00 MG",370
"BERBERINE , 注射劑 , 5.00 MG",144
"BERBERINE , 注射劑 , 10.00 MG",1594
"BERBERINE , 注射劑 , 20.00 MG",11
"BERBERINE 25MG + ETHACRIDINE 25MG, 一般錠劑膠囊劑,",22991
"BERBERINE 2MG/ML + ETHACRIDINE 10MCG/ML, 注射劑, 2.00ML",22
"BERBERINE 5MG/ML + ETHACRIDINE 1MG/ML, 注射劑, 2.00ML",3749
"BERBERINE 5MG/ML + DEXTROSE 50MG/ML, 注射劑, 2.00ML",825
"CHARCOAL , 口服顆粒劑 , 61.50 GM",18026
"CLOSTRIDIUM BUTYRICUM MIYAIRI 20MG + VITAMIN B1 0.5MG, 一般錠劑膠囊劑,",601096
"COLISTIN , 一般錠劑膠囊劑 , 1.00 , MIU",12509
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 250.00ML",16
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 500.00ML",9609
"DIOCTAHEDRAL SMECTITE (=DIOSMECTITE) , 口服顆粒劑 , 3.00 GM",2594818
"HYDROCORTISONE , 外用液劑 , 1.67  MG/ML , 60.00 ML",37263
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 1.00ML",2506792
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 120.00ML",601088
"LACTIC ACID BACTERIA , 一般錠劑膠囊劑 , 250.00 MG",1698546
"LACTIC ACID BACTERIA , 口服顆粒劑 , 6.00MG",69169
"LOPERAMIDE , 一般錠劑膠囊劑 , 1.00 MG",1883
"LOPERAMIDE , 一般錠劑膠囊劑 , 2.00 MG",7503420
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 1.00 ML",10628
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 60.00 ML",888
"MESALAZINE , 一般錠劑膠囊劑 , 400.00 MG",1081217
"MESALAZINE,一般錠劑膠囊劑,800MG",84
"MESALAZINE , 緩釋錠劑膠囊劑 , 500.00 MG",962438
"MESALAZINE , 外用液劑 , 20.00  MG/ML , 100.00 ML",42533
"MESALAZINE , 栓劑 , 500.00 MG",185410
"MESALAZINE , 栓劑 , 1000.00 MG",40073
"MESALAZINE , 外用液劑 , 40.00  MG/ML , 100.00 ML",14
"MICONAZOLE , 一般錠劑膠囊劑 , 125.00 MG",6
"NIFUROXAZIDE , 一般錠劑膠囊劑 , 200.00 MG",440122
"NYSTATIN , 一般錠劑膠囊劑 , 500.00 , KIU",2513489
"NYSTATIN , 口服液劑 , 100.00 KIU/ML, 24.00 ML",152922
"PANAZON,一般錠劑膠囊劑,250.00MG",19037
"SCOPOLIA EXTRACT 3MG + BISMUTH SUBCARBONATE 167MG + KAOLIN 167MG, 一般錠劑膠囊劑,",2886053
"SCOPOLIA EXTRACT 3.33MG + BERBERINE 15MG + ETHACRIDINE 6.67MG + TANNALBIN91.67MG, 一般錠劑膠囊劑,",15030
"SULFASALAZINE , 一般錠劑膠囊劑 , 500.00 MG",21915051
"TANNALBIN , 一般錠劑膠囊劑 , 500.00 MG",41247
"AMYLASE 10MG + DIASTASE 5MG, 一般錠劑膠囊劑,",1512204
"AMYLASE 66.4KIU + LIPASE 20KIU + PANCRELIPASE 280MG + PROTASE 75KIU, 一般錠劑膠囊劑,",3850917
"BELLADONNA ALKALOID 5MG + BILE SALTS 5MG + DIASTASE 110MG, 一般錠劑膠囊劑,",3280960
"PYLORIC EXTRACT 15MG + OX BILE EXTRACT 40MG + PROCINE PANCREATIN 42.859-29.27MG+PORCINE GASTRIC EXTRACT 100MG, 一般錠劑膠囊劑,",207
"BIODIASTASE 30MG + LIPASE 5MG + NEWLASE 10MG, 一般錠劑膠囊劑,",9101100
"BIODIASTASE 60MG/GM + LIPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",26592
"BIODIASTASE 20MG + LIPASE 15MG + PROZYME 5MG + CELLULASE 10MG, 一般錠劑膠囊劑,",9327105
"BIODIASTASE 110 MG +BIODIASMINE 25 MG+THIAMINE MONONITRATE 1MG+RIBOFLAVIN(=VIT B2) 0.1 MG+CELLULOSE 5 MG,一般錠劑膠囊劑",8307216
"DIASTASE 60MG/GM + LYPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",3963
"DIASTASE 80MG + PANCREATIN 25MG + NEOSTIGMINE 0.05MG, 一般錠劑膠囊劑,",6831
"DIASTASE 320MG/GM + PANCREATIN 100MG/GM + NEOSTIGMINE 0.4MG/GM, 口服顆粒劑,1.00GM",6
"DIASTASE 120MG + PANCREATIN 120MG + PEPSIN 60MG, 一般錠劑膠囊劑,",43559
"DIASTASE 130MG + PANCREATIN 130MG + PEPSIN 65MG, 一般錠劑膠囊劑,",2824
"DIASTASE 150MG + PANCREATIN 50MG + NEOSTIGMINE 0.2MG, 一般錠劑膠囊劑,",10530
"DIASTASE 25MG + PANCREATIN 50MG + LYPASE 100MG + LACTOMIN 75MG + VITAMIN B11MG + YEAST 149MG, 一般錠劑膠囊劑,",685714
"DIASTASE 60MG + PANCREATIN 30MG + LIPASE 10MG + VITAMIN B6 1MG + NICOTINAMIDE10MG + PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑,",2421053
"ENZYME 120MG + PANCREATIN 220MG, 一般錠劑膠囊劑,",5772032
"GASTROPYLORE 200MG/GM + SILICA HYDRATED 50MG/GM + VITAMIN B12 10MCG/GM +CITRIC ACID 5MG/GM, 口服顆粒劑, 1.00GM",531
"LACTIC ACID BACTERIA10MG/GM,口服顆粒劑, 1.00GM",583366
"LACTIC ACID BACTERIA 300MG +  LYSINE 4 MG , 一般錠劑膠囊劑,",4648793
"ACARBOSE , 一般錠劑膠囊劑 , 50.00 MG",109361374
"ACARBOSE , 一般錠劑膠囊劑 , 100.00 MG",2420132
"BUFORMIN , 一般錠劑膠囊劑 , 50.00 MG",1248028
"CHLORPROPAMIDE , 一般錠劑膠囊劑 , 250.00 MG",710366
"GLIBENCLAMIDE 2.5MG-5MG + METFORMIN 500MG, 一般錠劑膠囊劑",47902788
"GLICLAZIDE , 一般錠劑膠囊劑 , 80.00 MG",53776063
"GLICLAZIDE , 緩釋錠劑膠囊劑 , 30.00 MG",69600625
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 1.00 MG",3920
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 2.00 MG",169172274
"GLIMEPIRIDE 2MG + METFORMIN 500MG, 一般錠劑膠囊劑",1048089
"GLIPIZIDE , 一般錠劑膠囊劑 , 5.00 MG",46321174
"GLIPIZIDE , 緩釋錠劑膠囊劑 , 10.00 MG",1513899
"GLIQUIDONE , 一般錠劑膠囊劑 , 30.00 MG",2696063
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 2.50 MG",432
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 5.00 MG",89692883
"GUAR GUM , 口服顆粒劑 , 5.00 GM",140794
"INSULIN , 注射劑 , 1.00 , IU",96331
"INSULIN , 注射劑 , 1000.00 , IU",622
"INSULIN ASPART ,  PENFILL , 注射劑 , 300.00 , U",2977219
"INSULIN ASPART ,  PENFILL , 注射劑 , 1000.00 , U",89
"INSULIN DETEMIR ,  PENFILL , 注射劑 , 300.00 , IU",391137
"INSULIN GLARGINE, 注射劑, 1000.00, U",61265
"INSULIN GLARGINE ,  PENFILL , 注射劑 , 300.00 , IU",697135
"INSULIN GLULISINE, PENFILL, 注射劑, 300.00, IU",4
"INSULIN HUMAN , 注射劑 , 1.00 , IU",48811337
"INSULIN HUMAN , 注射劑 , 1000.00 , IU",4382848
"INSULIN HUMAN ,  PENFILL , 注射劑 , 1.00 , IU",23863260
"INSULIN HUMAN ,  PENFILL , 注射劑 , 300.00 , IU",33478
"INSULIN LISPRO ,  PENFILL , 注射劑 , 300.00 , IU",211254
"INSULIN ,  PENFILL , 注射劑 , 300.00 , IU",1480
"METFORMIN , 一般錠劑膠囊劑 , 250.00 MG",2643628
"METFORMIN , 一般錠劑膠囊劑 , 500.00 MG",442445428
"METFORMIN , 一般錠劑膠囊劑 , 850.00 MG",46019455
"METFORMIN , 一般錠劑膠囊劑 , 1000.00 MG",3672680
"METFORMIN , 緩釋錠劑膠囊劑 , 500.00 MG",33060020
"NATEGLINIDE , 一般錠劑膠囊劑 , 60.00 MG",626376
"NATEGLINIDE , 一般錠劑膠囊劑 , 120.00 MG",8927725
"PIOGLITAZONE , 一般錠劑膠囊劑 , 15.00 MG",547817
"PIOGLITAZONE , 一般錠劑膠囊劑 , 30.00 MG",26065143
"PIOGLITAZONE 15MG + METFORMIN 850MG, 一般錠劑膠囊劑,",168
"REPAGLINIDE 1MG + METFORMIN 0-500MG , 一般錠劑膠囊劑",64009145
"REPAGLINIDE , 一般錠劑膠囊劑 , 2.00 MG",343867
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 4.00 MG",14224406
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 8.00 MG",1323
"ROSIGLITAZONE 1MG + METFORMIN 500MG, 一般錠劑膠囊劑,",1820
"ROSIGLITAZONE 2MG + METFORMIN 500MG, 一般錠劑膠囊劑,",10122051
"ROSIGLITAZONE 4MG + METFORMIN 500MG, 一般錠劑膠囊劑,",12837
"SITAGLIPTIN,膜衣錠劑, 100.00MG",10157293
"TOLAZAMIDE , 一般錠劑膠囊劑 , 100.00 MG",1660705
"TOLBUTAMIDE , 一般錠劑膠囊劑 , 500.00 MG",33
"ALFACALCIDOL , 一般錠劑膠囊劑 , 0.25 MCG",461383
"ALFACALCIDOL , 一般錠劑膠囊劑 , .50 MCG",334272
"ALFACALCIDOL , 一般錠劑膠囊劑 , 1.00 MCG",103796
"CALCITRIOL , 一般錠劑膠囊劑 , 0.25 MCG",2221658
"CALCITRIOL , 一般錠劑膠囊劑 , .50 MCG",282615
"CALCIUM CHLORIDE 20MG/ML + VITAMIN B6 1MG/ML, 注射劑, 20.00ML",197
"NICOTINIC ACID , 一般錠劑膠囊劑 , 50.00 MG",519
"OROTIC ACID (=VIT B13) , 一般錠劑膠囊劑 , 30.00 MG",151990
"PANTETHINE , 一般錠劑膠囊劑 , 60.00 MG",118
"PANTETHINE , 一般錠劑膠囊劑 , 100.00 MG",17567
"PANTHENOL , 注射劑 , 100.00 MG",69
"PANTHENOL , 注射劑 , 200.00 MG",10567
"VITAMIN A 2000IU + VITAMIN B1 60MG + VITAMIN E 30MG, 一般錠劑膠囊劑,",428
"VITAMIN A 25000IU + VITAMIN B6 40MG + VITAMIN E 70MG, 一般錠劑膠囊劑,",2057
"VITAMIN A 2000IU + VITAMIN B1 50MG + VITAMIN E 10MG + CHONDROITIN 20MG, 一般錠劑膠囊劑,",3127
"VITAMIN A 2000IU/ML + VITAMIN B6 3MG/ML + VITAMIN C 100MG/ML + VITAMIN D2200IU/ML + VITAMIN E 1IU/ML + PANTHENOL 5MG/ML, 注射劑, 1.00ML",38616
"VITAMIN A 4000 USP-U+VITAMIN B1 1MG + VITAMIN B2 1.2MG + VITAMIN B6 2MG +VITAMIN B12 2MCG + NICOTINAMIDE 10MG + PANTOTHENIC ACID 5MG + VITAMIN C 75MG +VITAMIN D 400U + FOLIC ACID 0.25MG, 一般錠劑膠囊劑",21447
"VITAMIN A 2000IU+VIT D 400IU+VIT B1 6MG+VIT B2 4MG+VIT B6 1MG+VITB1 6MG +VIT E5MG+VIT B2 4MG +NICOTINAMIDE 7MG +VIT B12 10MCG+VIT C 35MG+VITE 5MG+CAHPO42H2O 300MG+ FERROUS FUMARATE 15MG 一般錠劑膠囊劑",35
"POTASSIUM IODIDE 0.1 MG + FERROUS FUMARATE 10 MG + SODIUM GLUTAMATE 0.5 MG +CALCIUM FLUORIDE 0.1 MG + MANGANESE DIOXIDE 1 MG + MAGNESIUM OXIDE 12.5 MG +SODIUM PHOSPHATE 0.5 MG + CUPRIC SULFATE 0.5 MG + ZINC SULFATE 0.5 MG +MULTIVITAMINS, 一般錠劑",2876549
"VITAMIN A 1000IU + VITAMIN B1 1MG + VITAMIN B2 0.5MG + VITAMIN B6 0.2MG + VITAMINB12 0.5MCG + NICOTINAMIDE 2.5MG + VITAMIN C 25MG + VITAMIN D 200IU + BIOTIN 10MCG+ PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑",730
"VITAMIN A 5000IU+THIAMINE DISULFIDE  1MG+ERGOCALCIFEROL (=VIT D2=CALCIFEROL)500IU+NIACINAMIDE (=NICOTINAMIDE) 19MG+PANTOTHENATE CALCIUM 10MG+ASCORBICACID (=VIT C) 70MG+CYANOCOBALAMIN (=VIT B12) 4.95MCG,一般錠劑膠囊劑",167579
"VITAMIN A 4000 UNIT+VITAMIN B1 2MG + VITAMIN B2 2MG + VITAMIN B6 2MG + VITAMINB12 1MCG + NICOTINAMIDE 20MG + PANTOTHENATE CALCIUM 10MG + VITAMIN C 70MG +VITAMIN D 400UNIT + FOLIC ACID 50MCG+TOPOPHEROL ALPHA- 15IU, 一般錠劑膠囊劑",2322
"VITAMIN B1 3MG + VITAMIN B2 3MG + VITAMIN B6 3MG + VITAMIN B12 3MCG +NICOTINAMIDE 15MG + VIT E 3.3MG + LECITHIN 175MG,一般錠劑膠囊劑",600
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 25.00 MG",9941
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 50.00 MG",2076271
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 100.00 MG",15444
"VITAMIN B1 (THIAMINE) , 注射劑 , 10.00 MG",3100
"VITAMIN B1 (THIAMINE) , 注射劑 , 20.00 MG",12847
"VITAMIN B1 (THIAMINE) , 注射劑 , 50.00 MG",2137
"VITAMIN B1 (THIAMINE) , 注射劑 , 100.00 MG",42010
"VITAMIN B1 (THIAMINE) , 注射劑 , 200.00 MG",118
"VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B6 0.5MG/ML, 注射劑, 20.00ML",19
"VITAMIN B1 50MG + VITAMIN B2 5MG, 一般錠劑膠囊劑,",31471414
"VITAMIN B1 100MG + VITAMIN B2 10MG, 一般錠劑膠囊劑,",115399
"VITAMIN B1 1MG + VITAMIN C 250MG + PANTOTHENIC ACID 5MG, 一般錠劑膠囊劑,",454
"VITAMIN B1 10MG/GM + VITAMIN B2 5MG/GM + VITAMINE B6 2.5MG/GM, 口服顆粒劑, 5.00GM",409
"VITAMIN B1 2.5MG/ML + VITAMIN B6 2.5MG/ML + VITAMINE B12 50MCG/ML, 注射劑, 20.00ML",1678
"VITAMIN B1 2.5MG/ML + VITAMIN B6 5MG/ML + VITAMINE B12 50MCG/ML, 注射劑, 20.00ML",42813
"VITAMIN B1 10MG + VITAMIN B6 25MG + VITAMIN B12  250MCG, 一般錠劑膠囊劑,",405
"VITAMIN B1 200MG/ML + VITAMIN B6 50MG/ML + VITAMINE B12 1MG/ML, 注射劑, 1.00ML",204
"VITAMIN B1 25MG + VITAMIN B6 25MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,",2350462
"VITAMIN B1 100MG + VITAMIN B2  10MG + CALCIUM CARBONATE 40MG, 一般錠劑膠囊劑,",816
"VITAMIN B1 100MG + VITAMIN B6 100MG + VITAMIN B12 200MCG, 一般錠劑膠囊劑,",163958
"VITAMIN B1 125MG + VITAMIN B6 125MG + VITAMIN B12  125MCG, 一般錠劑膠囊劑,",42647
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 250.00ML",1
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 500.00ML",1030
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 1000.00ML",35
"VITAMIN B1 60MG/ML + VITAMIN B2 3MG/ML + VITAMIN B6 3MG/ML + NICOTINAMIDE30MG/ML, 注射劑, 1.00ML",5582
"VITAMIN B1 60MG/ML + VITAMIN B2 3MG/ML + VITAMIN B6 3MG/ML + NICOTINAMIDE30MG/ML, 注射劑, 10.00ML",18542
"VITAMIN B1 10MG + VITAMIN B2 2.5MG + VITAMIN B6 25MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,",3095
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 30MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,",2964
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 10MCG, 一般錠劑膠囊劑,",94956
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 5MCG, 一般錠劑膠囊劑,",7552033
"VITAMIN B1 25MG + VITAMIN B2 5MG + VITAMIN B6 10MG + VITAMIN B12 50MCG +VITAMIN E 50MG, 一般錠劑膠囊劑,",435
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 10MCG +PANTOTHENIC ACID 10MG, 一般錠劑膠囊劑,",35731
"VITAMIN B1 0.5MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B6 0.25MG/ML + VITAMIN C5MG/ML + NICOTINAMIDE 0.5MG/ML, 注射劑, 20.00ML",747
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 25MG/ML+ NICOTINAMIDE 10MG/ML, 注射劑, 2.00ML",6508
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 10MG/ML, 注射劑, 2.00ML",123484
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 12.5MG/ML, 注射劑, 2.00ML",8090
"VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 25MG/ML +NICOTINAMIDE 5MG/ML, 注射劑, 2.00ML",24950
"VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B6 2MG/ML + VITAMIN C 50MG/ML +NICOTINAMIDE 20MG/ML, 注射劑, 2.00ML",425
"VITAMIN B1 10MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C50MG/ML + NICOTINAMIDE 20MG/ML, 注射劑, 2.00ML",526
"VITAMIN B1 10MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 2.5MG/ML + VITAMIN B122MCG/ML + NICOTINAMIDE 10MG/ML, 注射劑, 1.00ML",17607
"VITAMIN B1 10MG/ML + VITAMIN B2 10MG/ML + VITAMIN B6 0.5MG/ML + VITAMIN C50MG/ML + NICOTINAMIDE 5MG/ML, 注射劑, 2.00ML",1584
"VITAMIN B1 47MG + VITAMIN B2 25MG + VITAMIN B6 15MG + POTASSIUM CITRATE 1MG +SODIUM CITRATE 49MG, 注射劑, 25.00MG",10
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 2MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML",58523
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 2MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 10.00ML",3298
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML",92487
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML",315331
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 20MG/ML, 注射劑, 1.00ML",534
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 10.00ML",135506
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 20MG/ML, 注射劑, 10.00ML",1933
"VITAMIN B1 100MG + VITAMIN B2 5MG + VITAMIN B6 5MG + TAURINE 20MG +PANTOTHENIC ACID 5MG, 注射劑, 1.00ML",31
"VITAMIN B1 4MG + VITAMIN B2 4MG + VITAMIN B6 4MG + VITAMIN B12 1.2MCG +NICOTINAMIDE 12MG + PANTOTHENIC ACID 8MG, 一般錠劑膠囊劑,",699418
"VITAMIN B1 0.25MG/ML + VITAMIN B2 0.05MG/ML + VITAMIN B6 0.05MG/ML + VITAMIN C1MG/ML + NICOTINAMIDE 1.25MG/ML + PANTHENOL 0.5MG/ML, 注射劑, 500.00ML",23623
"VITAMIN B1 10MG + VITAMIN B2 15MG + VITAMIN B6 2MG + VITAMIN B12 2MCG +NICOTINAMIDE 15MG + PANTOTHENIC ACID 5MG, 一般錠劑膠囊劑,",7197424
"VITAMIN B1 3.9MG/ML + VITAMIN B2 0.92MG/ML + VITAMIN B6 0.98MG/ML + VITAMIN B121MCG/ML + VITAMIN C 20MG/ML + NICOTINAMIDE 8MG/ML, 注射劑, 5.00ML",4127
"VITAMIN B1 5MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 10MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 40MG/ML + PANTHENOL10MG/ML+BIOTIN 0.1MG/ML,注射劑,2.00ML",27678
"CYANOCOBALAMIN (=VIT B12) 10MCG/ML (=UG/ML)CYANOCOBALAMIN (=VIT B12)10MCG/ML (=UG/ML)+PANTOTHENATE CALCIUM 5MG/MLNIACINAMIDE (=NICOTINAMIDE)30MG/ML+PYRIDOXINE HCL 3MG/ML+BIOTIN 100MCG/ML (=UG/ML)+LIDOCAINE HCL(MONOHYDRATE) 5MG/ML+COCARBOXYLASE (TH",17
"VITAMIN B1 3MG + VITAMIN B2 3MG +VITAMIN B6 2.5MG + VITAMIN B12 12.5MCG +NICOTINAMIDE 15MG + PANTOTHENIC ACID 5MG + VITAMIN C 250MG + VITAMIN E 15 IU +FOLIC ACID 500MCG + FERROUS FUMARATE 152.2MG + DIOCTYL SODIUM SULFOSUCCINATE25MG,一般錠劑膠囊劑&",78394
"VITAMIN B1 5MG + VITAMIN B2 10MG + VITAMIN B6 15MG + VITAMIN B12 3MCG +NICOTINAMIDE 20MG + PANTOTHENIC ACID 10MG + VIT C 30MG,一般錠劑膠囊劑",2812639
"VITAMIN B1 15MG + VITAMIN B2 30MG + VITAMIN B6 45MG + VITAMIN B12 9MCG +NICOTINAMIDE 60MG + PANTOTHENIC ACID 30MG + VIT C 90MG,一般錠劑膠囊劑",9
"VITAMIN B1 15MG + VITAMIN B2 10MG + VITAMIN B6 5MG + VITAMIN B12 6MCG +NICOTINAMIDE 100MG + PANTOTHENIC ACID 20MG + VIT C 750MG + VITAMIN E 60MG +FOLIC ACID 500MCG,一般錠劑膠囊劑&nbsp;",95
"VITAMIN B1 5MG + VITAMIN B2 1MG + VITAMIN B12 5MCG + NICOTINAMIDE 10MG +VITAMIN C 20MG + FOLIC ACID 2MG + FERROUS FUMARATE 100MG,一般錠劑膠囊劑",290900
