藥品分類分組名稱,醫令申報數量
"ATROPINE 20MCG + PHENOBARBITAL 16MG + HYOSCYAMINE SULFATE 0.1MG +SCOPOLAMINE HYDROBROMIDE 7MCG, 一般錠劑膠囊劑,",10609
"ATROPINE 0.005MG + GELSEMINE EXTRACT 0.04MG + SILVER COLLOIDAL 0.05MG + LINSEEDEXTRACT 100MG + ANGELICA EXTRACT 25MG, 一般錠劑膠囊劑,",176602
"ATROPINE SULFATE 0.0194MG + HYOSCYAMINE SULFATE 0.1037MG + SCOPOLAMINE HBR6MG + PHENOBARBITAL 16.2MG + NIACINAMIDE 10MG + THIAMINE(HCL) 3MG +RIBOFLAVIN 2MG + VITAMIN B6 (HCL) 0.5MG + PANTOTHENATE CALCIUM 2MG, 一般錠劑膠囊劑",13404
"BELLADONNA ALKALOID 4MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,",156
"BELLADONNA ALKALOID 5MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,",37683
"BELLADONNA ALKALOID 8MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",1763
"BENACTYZINE , 一般錠劑膠囊劑 , 1.00 MG",251
"BROMOPRIDE , 一般錠劑膠囊劑 , 10.00 MG",2727871
"BUTROPIUM , 一般錠劑膠囊劑 , 5.00 MG",1784448
"BUTYLSCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG",14115876
"BUTYLSCOPOLAMINE , 注射劑 , 20.00 MG",210572
"CAMYLOFINE , 注射劑 , 25.00 MG",12928
"CISAPRIDE , 一般錠劑膠囊劑 , 5.00 MG",4416397
"CISAPRIDE , 一般錠劑膠囊劑 , 10.00 MG",181405
"CISAPRIDE , 內服液劑 , 1.00  MG/ML , 1.00 ML",2966
"CISAPRIDE , 內服液劑 , 1.00  MG/ML , 100.00 ML",8
"CLIDINIUM 2.5MG + CHLORDIAZEPOXIDE 5MG, 一般錠劑膠囊劑,",2449560
"CYCLONIUM IODIDE (=OXAPIUM IODIDE) , 一般錠劑膠囊劑 , 10.00 MG",1295839
"DICYCLOMINE , 一般錠劑膠囊劑 , 10.00 MG",8084199
"DICYCLOMINE , 一般錠劑膠囊劑 , 20.00 MG",251022
"DICYCLOMINE , 注射劑 , 20.00 MG",5265
"DICYCLOMINE 10MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",100204
"DICYCLOMINE 20MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",146425
"DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE , 一般錠劑膠囊劑 , 2.00 MG",1967428
"DIMETHICONE 40MG + DIOCTYL SODIUM SULFOSUCCINATE 30MG, 一般錠劑膠囊劑,",41699
"DIMETHICONE , 一般錠劑膠囊劑 , 20.00 MG",3692150
"DIMETHICONE , 一般錠劑膠囊劑 , 40.00 MG",125275443
"DIMETHICONE , 一般錠劑膠囊劑 , 50.00 MG",10139379
"DOMPERIDONE , 一般錠劑膠囊劑 , 10.00 MG",94122816
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 1.00 ML",14404
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 60.00 ML",21624
"DOMPERIDONE , 注射劑 , 10.00 MG",85340
"DOMPERIDONE , 外用錠劑 , 10.00 MG",16520
"DOMPERIDONE , 栓劑 , 10.00 MG",104193
"DOMPERIDONE , 栓劑 , 30.00 MG",2863
"ETHAVERINE (=ETHYLPAPAVERINE) , 一般錠劑膠囊劑 , 100.00 MG",13593
"FENOVERINE , 一般錠劑膠囊劑 , 100.00 MG",622020
"FLOPROPIONE , 一般錠劑膠囊劑 , 40.00 MG",2556130
"FLOPROPIONE , 一般錠劑膠囊劑 , 80.00 MG",74008
"GLYCOPYRROLATE , 注射劑 , 200.00 MCG",818
"HOMATROPINE , 一般錠劑膠囊劑 , 2.50 MG",589
"HYOSCYAMINE , 一般錠劑膠囊劑 , 125.00 MCG",5796240
"HYOSCYAMINE , 注射劑 , 20.00 MG",2085
"MEBEVERINE , 一般錠劑膠囊劑 , 100.00 MG",8431082
"MEBEVERINE , 一般錠劑膠囊劑 , 135.00 MG",5957062
"MEPENZOLATE , 一般錠劑膠囊劑 , 7.50 MG",8135471
"MEPENZOLATE , 一般錠劑膠囊劑 , 15.00 MG",936565
"MEPENZOLATE , 一般錠劑膠囊劑 , 25.00 MG",4070
"MEPENZOLATE 7.5MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",224764
"MEPENZOLATE 25MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",318
"METHSCOPOLAMINE , 一般錠劑膠囊劑 , 1.00 MG",1323116
"METOCLOPRAMIDE 5MG + PANCREATIN 212.5MG, 一般錠劑膠囊劑,",281045
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 3.84-5.00 MG",79653283
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 7.67 - 10.00 MG",5099624
"METOCLOPRAMIDE , 緩釋錠劑膠囊劑 , 30.00 MG",1785377
"METOCLOPRAMIDE , 口服顆粒劑 , 10.00 MG",553
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 1.00 ML",98522
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 60.00 ML",31052
"METOCLOPRAMIDE , 注射劑 , 5.00 MG",369
"METOCLOPRAMIDE , 注射劑 , 10.00 MG",3453683
"OXETHAZAINE , 一般錠劑膠囊劑 , 5.00 MG",1837603
"OXETHAZAINE , 一般錠劑膠囊劑 , 10.00 MG",17703823
"PAPAVERINE , 一般錠劑膠囊劑 , 15.00 MG",20192
"PAPAVERINE , 一般錠劑膠囊劑 , 20.00 MG",4493
"PAPAVERINE , 一般錠劑膠囊劑 , 30.00 MG",75880
"PAPAVERINE , 注射劑 , 30.00 MG",430
"PAPAVERINE 5MG + BERBERINE 50MG + BISMUTH SUBNITRATE 45MG + DIPHENHYDRAMINE5MG, 一般錠劑膠囊劑,",55340
"PAPAVERINE10MG + BERBERINE 100MG + BISMUTH SUBNITRATE 90MG +DIPHENHYDRAMINE 10MG, 一般錠劑膠囊劑,",90807
"PINAVERIUM , 一般錠劑膠囊劑 , 50.00 MG",4161363
"PIPERIDOLATE , 一般錠劑膠囊劑 , 50.00 MG",863605
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 一般錠劑膠囊劑 , 10.00 MG",8350150
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 注射劑 , 10.00 MG",1463
"PIPERILATE(=PIPETHANATE) HCL (=PENSANTE) , 一般錠劑膠囊劑 , 3.00 MG",53297
"PROPANTHELINE , 一般錠劑膠囊劑 , 15.00 MG",195705
"SCOPOLIA EXTRACT 5MG + ETHAVERINE 8MG + BENZOCAINE 40MG + BROMISOVALUM40MG, 一般錠劑膠囊劑,",95659
"TIMEPIDIUM , 一般錠劑膠囊劑 , 30.00 MG",2949057
"TIMEPIDIUM , 注射劑 , 7.50 MG",17805
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 5.00 MG",782965
"TROSPIUM CHLORIDE , 注射劑 , 600.00 MCG",51
"VALETHAMATE , 一般錠劑膠囊劑 , 10.00 MG",224456
"APREPITANT , 一般錠劑膠囊劑 , 80.00MG-125.00 MG",333
"GRANISETRON , 一般錠劑膠囊劑 , 1.00 MG",25430
"GRANISETRON , 注射劑 , 1.00 MG",28639
"GRANISETRON , 注射劑 , 3.00 MG",63732
"ONDANSETRON , 一般錠劑膠囊劑 , 8.00 MG",15234
"ONDANSETRON , 注射劑 , 4.00 MG",5841
"ONDANSETRON , 注射劑 , 8.00 MG",56657
"SCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG",6949585
"SCOPOLAMINE , 注射劑 , 20.00 MG",476813
"TROPISETRON , 一般錠劑膠囊劑 , 5.00 MG",11681
"TROPISETRON , 注射劑 , 5.00 MG",40679
"ADENOSINE 20MG/ML + CHOLINE OROTATE 200MG/ML + VITAMIN B12  1MG/ML, 注射劑,5.00ML",2978
"ADENOSINE 5MG/ML + CHOLINE OROTATE 50MG/ML + VITAMIN B12  1.5MG/ML, 注射劑,2.00ML",3
"ANETHOLE TRITHIONE 5MG + CHOLINE BITARTRATE 300MG, 一般錠劑膠囊劑,",149945
"DI-ARGININE OXOGLURATE , 注射劑 , 2.50 GM",2123
"BETAINE 150MG + DIETHANOLAMINE 30MG + NICOTINAMIDE 20MG, 一般錠劑膠囊劑,",2900568
"BETAINE 750MG/ML + DIETHANOLAMINE 200MG/ML + NICOTINAMIDE 100MG/ML, 注射劑,10.00ML",13539
"CHOLINE BITARTRATE 50MG+DEHYDROCHOLIC ACID 30MG+FEL TAURI 20MG+PYRIDOXINE2MG+VITAMINE B12 3MCG+INOSITOL 100MG+NIACINAMIDE (=NICOTINAMIDE)20MG+VITAMINE B2 10MG+VITAMINE B1 10MG+METHIONINE 100MG , 一般錠劑膠囊劑",14181
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 2.00ML",35
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 10.00ML",53
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 20.00ML",1073
"CHENODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG",6360
"3-CHLOR-PYRIDAZINE-6-MERCAPTO-ACETIC ACID DIETHYLA 50MG + CELLULASE 10MG +PANCREATIN 100MG, 一般錠劑膠囊劑,",357
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,5.00ML",1
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,20.00ML",9
"CYCLOBUTYROL , 一般錠劑膠囊劑 , 100.00 MG",1327
"CYCLOBUTYROL , 注射劑 , 500.00 MG",22
"CYCLOBUTYROL , 注射劑 , 1000.00 MG",54
"CYSTEINE 4MG/ML + VITAMIN C 50MG/ML, 注射劑, 20.00ML",874
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 5.00ML",47
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 20.00ML",97
"DEHYDROCHOLIC ACID , 一般錠劑膠囊劑 , 150.00 MG",144
"DEHYDROCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG",30
"DEHYDROCHOLIC ACID 5MG + THIOCTIC ACID AMIDE 5MG + NIACINAMIDE 15MG +THIAMINE MONONITRATE 5MG + RIBOFLAVIN 2MG + PYRIDOXINE HCL 1MG +CYANOCOBALAMIN 1MG + OROTIC ACID 30MG + PANTOTHENATE CALCIUM + 10MG +INOSITOL 5MG + ASCORBIC ACID 10MG,一般錠劑膠",10572
"DEXTROSE 100MG/ML + METHIONINE 25MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B20.1MG/ML, 注射劑, 20.00ML",51
"DEXTROSE 100MG/ML+METHIONINE DL- 30MG/ML+RIBOFLAVIN PHOSPHATE0.05MG/ML+THIAMINE HCL (=THIAMINE CHLORIDE HYDROCHLORIDE) 0.25MG/ML 注射劑20ML",4755
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML",1000
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML",3747
"DEXTROXE 100MG/ML+METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B20.1MG/ML + NICOTINAMIDE 2MG/ML + TAURINE 1MG/ML, 注射劑,20ML",268
"DIISOPROPYLAMINE DICHLORACETATE , 一般錠劑膠囊劑 , 20.00 MG",42379
"GLUCURONIC ACID 0.4MG/ML + DEXTROSE 50MG/ML, 注射劑, 500.00ML",24
"GLUCURONIC ACID 50MG + METHIONINE 10MG + VITAMIN B1 1MG, 一般錠劑膠囊劑,",2522
"GLUCURONIC ACID 50MG + VITAMIN B1 2MG + VITAMIN C 10MG, 一般錠劑膠囊劑,",93159
"GLUCURONIC ACID 25MG/ML + DEXTROSE 200MG/ML + VITAMIN B1 1MG/ML +PANTOTHENIC ACID 2.5MG/ML, 注射劑, 20.00ML",433
"GLUCURONIC ACID 25MG/ML + METHIONINE 30MG/ML + VITAMIN B2 1MG/ML + VITAMINB12 5MCG/ML + TAURINE 25MG/ML, 注射劑, 5.00ML",290
"GLUCURONOLACTONE 40MG/ML + CALCIUM CHLORIDE 33MG/ML + POTASSIUM CHLORIDE30MG/ML + SODIUM CHLORIDE 860MG/ML, 注射劑, 500.00ML",1
"GLUCURONOLACTONE 10MG + VITAMIN B2 1MG + VITAMIN B12 1MCG + NICOTINAMIDE2MG + INOSITOL 10MG/ML + TAURINE 10MG/ML, 一般錠劑膠囊劑,",1032
"GLYCINE 10MG + GLYCYRRHIZIC ACID 1MG, 注射劑, 2.00ML",37
"HYMECROMONE , 一般錠劑膠囊劑 , 200.00 MG",1477841
"METHIONINE 25MG + GLYCINE 25MG + GLYCYRRHIZIC ACID 25MG, 一般錠劑膠囊劑,",1006229
"METHIONINE 8MG/ML + GLYCINE 6MG/ML + HISTIDINE 40MG/ML, 注射劑, 5.00ML",11
"METHIONINE 20MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML",1174
"METHIONINE 3MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2MG/ML, 注射劑, 20.00ML",709
"METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML + NICOTINAMIDE1MG/ML + TAURINE 10MG/ML, 注射劑, 20.00ML",431
"METHIONINE 30MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 1MG/ML, 注射劑, 20.00ML",23534
"METHIONINE 100MG + VITAMIN B1 1MG + VITAMIN B2 1MG + VITAMIN B12 2MCG +NICOTINAMIDE 2MG + TAURINE 10MG, 一般錠劑膠囊劑,",2668
"METHIONINE 20MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2.5MG/ML + PANTOTHENIC ACID 2MG/ML, 注射劑, 20.00ML",198
"METHIONINE 25MG/ML + VITAMIN B1 10MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B60.5MG/ML + NICOTINAMIDE 10MG/ML + TAURINE 10MG/ML, 注射劑, 2.00ML",8
"METHIONINE 25MG/ML + VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B61MG/ML + NICOTINAMIDE 10MG/ML + PANTOTHENIC ACID 2.5MG/ML+ TAURINE10MG/ML+CALCIUM GLUCONATE 10MG/ML, 注射劑, 2.00ML",43
"METHIONINE 20/ML+VITAMIN B1 0.25NG/ML+VITAMIN B2 0.1MG/ML , 注射劑 , 20.00 ML",98
"ORNITHINE ASPARTATE , 一般錠劑膠囊劑 , 250.00 MG",28444
"ORNITHINE ASPARTATE , 注射劑 , 500.00 MG",20650
"PROTOPORPHYRIN , 一般錠劑膠囊劑 , 20.00 MG",320
"PROTOPORPHYRIN , 注射劑 , 10.00 MG",4
"SILYMARIN , 一般錠劑膠囊劑 , 35.00 MG",4906447
"SILYMARIN , 一般錠劑膠囊劑 , 70.00 MG",930284
"SILYMARIN , 一般錠劑膠囊劑 , 140.00 MG",110438
"SILYMARIN , 一般錠劑膠囊劑 , 150.00 MG",56168316
"SILYMARIN 70MG + MULTIVITAMINES, 一般錠劑膠囊劑,",25551015
"SILYMARIN 100MG + MULTIVITAMINES, 一般錠劑膠囊劑,",1107
"THIOCTIC ACID , 注射劑 , 10.00 MG",502
"THIOCTIC ACID , 注射劑 , 25.00 MG",8839
"TIOPRONIN , 一般錠劑膠囊劑 , 100.00 MG",19631
"TIOPRONIN , 注射劑 , 250.00 MG",2
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 50.00 MG",155846
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 100.00 MG",13310407
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 300.00 MG",3026851
"BISACODYL , 一般錠劑膠囊劑 , 5.00 MG",41255099
"BISACODYL , 栓劑 , 10.00 MG",2326329
"BISACODYL 3MG + SENNOSIDE 4MG, 一般錠劑膠囊劑,",42177
"BISACODYL 2MG + SENNOSIDE 10MG + DIOCTYL SODIUM SULFOSUCCINATE 20MG, 一般錠劑膠囊劑,",696927
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 130.00 MG",2162
"CASCARA SAGRADA EXTRACT , 一般錠劑膠囊劑 , 250.00 MG",177901
"CITRIC ACID 200MG/GM + POTASSIUM CITRATE 660MG/GM, 口服顆粒劑, 5.00GM",525815
"CITRIC ACID 78.29MG/ML + MAGNESIUM CARBONATE 42.86MG/ML + POTASSIUMBICARBONATE 7.14MG/ML, 內服液劑, 250.00ML",84146
"ISPAGHULA HUSK , 口服顆粒劑 , 3.50 GM",1398873
"ISPAGHULA HUSK , 口服顆粒劑 , 6.50 GM",1883744
"LACTITOL , 口服顆粒劑 , 10.00 GM",658018
"LACTULOSE , 口服液劑 , 1.00 ML 600-667MG/ML",101831449
"LACTULOSE , 口服液劑 , 60.00 ML  600-667MG/ML",125873
"LACTULOSE ,口服液劑 , 300.00 ML  600-667MG/ML",17018
"LACTULOSE , 口服液劑 ,500.00 ML  600-667MG/ML",112800
"MONOSODIUM PHOSPHATE 139.1MG/ML + DISODIUM PHOSPHATE 31.8MG/ML, 外用液劑,118.00ML",324153
"POLYETHYLENE GLYCOL 4000 , 口服液劑 , 10.00 GM",10
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 7.50 MG",31681247
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 12.00 MG",65209846
"SENNOSIDE (A+B) , 一般錠劑膠囊劑 , 12.50 MG",15208430
"STERCULIA , 口服顆粒劑 , 4.34 GM",83101
"STERCULIA 620MG/GM + FRANGULA 80MG/GM , 口服顆粒劑 , 7.0 GM",10635434
"BALSALAZIDE , 一般錠劑膠囊劑 , 750.00 MG",2375
"BERBERINE , 一般錠劑膠囊劑 , 50.00 MG",107080
"BERBERINE , 注射劑 , 4.00 MG",109
"BERBERINE , 注射劑 , 5.00 MG",52
"BERBERINE , 注射劑 , 10.00 MG",2457
"BERBERINE , 注射劑 , 12.00 MG",63
"BERBERINE , 注射劑 , 20.00 MG",550
"BERBERINE 25MG + ETHACRIDINE 25MG, 一般錠劑膠囊劑,",52857
"BERBERINE 2MG/ML + ETHACRIDINE 10MCG/ML, 注射劑, 2.00ML",254
"BERBERINE 5MG/ML + ETHACRIDINE 1MG/ML, 注射劑, 2.00ML",7182
"BERBERINE 33MG + ALUMINUM HYDROXIDE 50MG, 一般錠劑膠囊劑,",196095
"BERBERINE 60MG + ETHACRIDINE 36MG, 一般錠劑膠囊劑,",241156
"BERBERINE 5MG/ML + DEXTROSE 50MG/ML, 注射劑, 2.00ML",1503
"BERBERINE 25MG + ETHACRIDINE 20MG + CHLORPHENIRAMINE 0.75MG, 一般錠劑膠囊劑,",21689
"CHARCOAL , 口服顆粒劑 , 61.50 GM",27758
"CLOSTRIDIUM BUTYRICUM MIYAIRI 20MG + VITAMIN B1 0.5MG, 一般錠劑膠囊劑,",845047
"COLISTIN , 一般錠劑膠囊劑 , 1.00 , MIU",24185
"DEXTROSE 625MG + POTASSIUM CITRATE 51MG + SODIUM CHLORIDE 73MG + SODIUMCITRATE 21.5MG, 口服顆粒劑, 8.00GM",18080
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 500.00ML",22319
"DIOCTAHEDRAL SMECTITE (=DIOSMECTITE) , 口服顆粒劑 , 3.00 GM",1293030
"HYDROCORTISONE , 外用液劑 , 1.67  MG/ML , 60.00 ML",27402
"KANAMYCIN , 一般錠劑膠囊劑 , 250.00 MG",608
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 1.00ML",10702312
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 120.00ML",698494
"LACTIC ACID BACTERIA , 一般錠劑膠囊劑 , 25.00 MG",390
"LACTIC ACID BACTERIA , 一般錠劑膠囊劑 , 250.00 MG",12673235
"LACTIC ACID BACTERIA , 口服顆粒劑 , 6.00MG",746441
"LOPERAMIDE , 一般錠劑膠囊劑 , 1.00 MG",1463
"LOPERAMIDE , 一般錠劑膠囊劑 , 2.00 MG",9062196
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 1.00 ML",9562
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 60.00 ML",5744
"MESALAZINE , 一般錠劑膠囊劑 , 400.00 MG",846531
"MESALAZINE , 緩釋錠劑膠囊劑 , 500.00 MG",526548
"MESALAZINE , 外用液劑 , 20.00  MG/ML , 100.00 ML",32363
"MESALAZINE , 栓劑 , 500.00 MG",119022
"MESALAZINE , 栓劑 , 1000.00 MG",29442
"MESALAZINE , 外用液劑 , 40.00  MG/ML , 100.00 ML",14
"MICONAZOLE , 一般錠劑膠囊劑 , 125.00 MG",28
"NIFUROXAZIDE , 一般錠劑膠囊劑 , 200.00 MG",391151
"NYSTATIN , 一般錠劑膠囊劑 , 500.00 , KIU",2810670
"NYSTATIN , 口服液劑 , 100.00 KIU/ML, 24.00 ML",124589
"PANAZON,一般錠劑膠囊劑,250.00MG",17579
"SCOPOLIA EXTRACT 3MG + BISMUTH SUBCARBONATE 167MG + KAOLIN 167MG, 一般錠劑膠囊劑,",6260255
"SCOPOLIA EXTRACT 3.33MG + BERBERINE 15MG + ETHACRIDINE 6.67MG + TANNALBIN91.67MG, 一般錠劑膠囊劑,",1804
"SULFASALAZINE , 一般錠劑膠囊劑 , 500.00 MG",15616413
"TANNALBIN , 一般錠劑膠囊劑 , 500.00 MG",2670850
"VANCOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",3884
"PHENYLPROPANOLAMINE , 一般錠劑膠囊劑 , 25.00 MG",65045
"PHENYLPROPANOLAMINE , 口服顆粒劑 , 625.00 MG",192
"AGALSIDASE BETA , 口服顆粒劑 , 500.00 MG",3005
"AMYLASE 10MG + DIASTASE 5MG, 一般錠劑膠囊劑,",1101982
"AMYLASE 66.4KIU + LIPASE 20KIU + PANCRELIPASE 280MG + PROTASE 75KIU, 一般錠劑膠囊劑,",176210
"BELLADONNA ALKALOID 5MG + BILE SALTS 5MG + DIASTASE 110MG, 一般錠劑膠囊劑,",3532389
"PYLORIC EXTRACT 15MG + OX BILE EXTRACT 40MG + PROCINE PANCREATIN 42.859-29.27MG+PORCINE GASTRIC EXTRACT 100MG, 一般錠劑膠囊劑,",1306662
"BIODIASTASE 30MG + LIPASE 5MG + NEWLASE 10MG, 一般錠劑膠囊劑,",8420250
"BIODIASTASE 60MG/GM + LIPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",193438
"BIODIASTASE 20MG + LIPASE 15MG + PROZYME 5MG + CELLULASE 10MG, 一般錠劑膠囊劑,",9623344
"BIODIASTASE 110 MG +BIODIASMINE 25 MG+THIAMINE MONONITRATE 1MG+RIBOFLAVIN(=VIT B2) 0.1 MG+CELLULOSE 5 MG,一般錠劑膠囊劑",8009677
"DIASTASE 60MG/GM + LYPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",58359
"DIASTASE 80MG + PANCREATIN 25MG + NEOSTIGMINE 0.05MG, 一般錠劑膠囊劑,",14705
"DIASTASE 320MG/GM + PANCREATIN 100MG/GM + NEOSTIGMINE 0.4MG/GM, 口服顆粒劑,1.00GM",72
"DIASTASE 120MG + PANCREATIN 120MG + PEPSIN 60MG, 一般錠劑膠囊劑,",209807
"DIASTASE 130MG + PANCREATIN 130MG + PEPSIN 65MG, 一般錠劑膠囊劑,",98978
"DIASTASE 150MG + PANCREATIN 50MG + NEOSTIGMINE 0.2MG, 一般錠劑膠囊劑,",14964
"DIASTASE 200MG + LYPASE 200MG + LACTOMIN 200MG, 一般錠劑膠囊劑,",8854
"DIASTASE 33MG + PANCREATIN 20MG + LIPASE 46MG + VITAMIN B1 1MG, 一般錠劑膠囊劑,",35184
"DIASTASE 25MG + PANCREATIN 50MG + LYPASE 100MG + LACTOMIN 75MG + VITAMIN B11MG + YEAST 149MG, 一般錠劑膠囊劑,",824795
"DIASTASE 60MG + PANCREATIN 30MG + LIPASE 10MG + VITAMIN B6 1MG + NICOTINAMIDE10MG + PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑,",1316762
"ENZYME 120MG + PANCREATIN 220MG, 一般錠劑膠囊劑,",6119708
"GASTROPYLORE 200MG/GM + SILICA HYDRATED 50MG/GM + VITAMIN B12 10MCG/GM +CITRIC ACID 5MG/GM, 口服顆粒劑, 1.00GM",2942
"LACTIC ACID BACTERIA10MG/GM,口服顆粒劑, 1.00GM",3139222
"LACTIC ACID BACTERIA 3MG + BACILLUS NATTO BN STRAIN 2MG, 一般錠劑膠囊劑,",14873134
"LACTIC ACID BACTERIA 300MG +  LYSINE 4 MG , 一般錠劑膠囊劑,",5795160
"LACTIC ACID BACTERIA 0.09MG + GLYCOBACTERIA 0.06MG + CALCIUM CARBONATE24.79MG, 一般錠劑膠囊劑,",501868
"ACARBOSE , 一般錠劑膠囊劑 , 50.00 MG",65942965
"BUFORMIN , 一般錠劑膠囊劑 , 50.00 MG",1206073
"CHLORPROPAMIDE , 一般錠劑膠囊劑 , 250.00 MG",933327
"GLIBENCLAMIDE 2.5MG-5MG + METFORMIN 500MG, 一般錠劑膠囊劑",471414
"GLICLAZIDE , 一般錠劑膠囊劑 , 80.00 MG",92901182
"GLICLAZIDE , 緩釋錠劑膠囊劑 , 30.00 MG",30722693
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 2.00 MG",81973151
"GLIPIZIDE , 一般錠劑膠囊劑 , 5.00 MG",57594838
"GLIQUIDONE , 一般錠劑膠囊劑 , 30.00 MG",2438142
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 2.50 MG",1221
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 5.00 MG",122730160
"GUAR GUM , 口服顆粒劑 , 5.00 GM",322591
"INSULIN , 注射劑 , 1.00 , IU",574649
"INSULIN , 注射劑 , 1000.00 , IU",9462
"INSULIN ASPART ,  PENFILL , 注射劑 , 300.00 , U",1477675
"INSULIN ASPART ,  PENFILL , 注射劑 , 1000.00 , U",13
"INSULIN GLARGINE, 注射劑, 1000.00, U",105934
"INSULIN GLARGINE ,  PENFILL , 注射劑 , 300.00 , IU",6
"INSULIN HUMAN , 注射劑 , 1.00 , IU",66739264
"INSULIN HUMAN , 注射劑 , 1000.00 , IU",5190513
"INSULIN HUMAN ,  PENFILL , 注射劑 , 1.00 , IU",22911259
"INSULIN HUMAN ,  PENFILL , 注射劑 , 300.00 , IU",163728
"INSULIN LISPRO ,  PENFILL , 注射劑 , 300.00 , IU",34
"INSULIN ,  PENFILL , 注射劑 , 300.00 , IU",104355
"METFORMIN , 一般錠劑膠囊劑 , 250.00 MG",3421694
"METFORMIN , 一般錠劑膠囊劑 , 500.00 MG",379485085
