藥品分類分組名稱,醫令申報數量
"CITRIC ACID 78.29MG/ML + MAGNESIUM CARBONATE 42.86MG/ML + POTASSIUMBICARBONATE 7.14MG/ML, 內服液劑, 250.00ML",71428
"ISPAGHULA HUSK , 口服顆粒劑 , 3.50 GM",1072225
"ISPAGHULA HUSK , 口服顆粒劑 , 6.50 GM",1294715
"LACTITOL , 口服顆粒劑 , 10.00 GM",519560
"LACTITOL , 口服顆粒劑 , 20.00 GM",132
"LACTULOSE , 口服液劑 , 1.00 ML 600-667MG/ML",28960213
"LACTULOSE , 口服液劑 , 60.00 ML  600-667MG/ML",901858
"LACTULOSE , 口服液劑 ,  120.00 ML  600-667MG/ML",2
"LACTULOSE ,口服液劑 , 300.00 ML  600-667MG/ML",1021946
"LACTULOSE , 口服液劑 ,500.00 ML  600-667MG/ML",542711
"MONOSODIUM PHOSPHATE 139.1MG/ML + DISODIUM PHOSPHATE 31.8MG/ML, 外用液劑,118.00ML",458687
"POLYETHYLENE GLYCOL 4000 , 口服液劑 , 10.00 GM",808058
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 7.50 MG",24740335
"SENNOSIDE (A+B), 一般錠劑膠囊劑 , 12.00 MG",163140084
"SENNOSIDE (A+B) , 一般錠劑膠囊劑 , 12.50 MG",32703588
"STERCULIA , 口服顆粒劑 , 4.34 GM",101046
"STERCULIA 620MG/GM + FRANGULA 80MG/GM , 口服顆粒劑 , 7.0 GM",12115768
"BALSALAZIDE , 一般錠劑膠囊劑 , 750.00 MG",243037
"BERBERINE , 注射劑 , 4.00 MG",292
"BERBERINE , 注射劑 , 5.00 MG",385
"BERBERINE , 注射劑 , 12.00 MG",33
"BERBERINE , 注射劑 , 20.00 MG",395
"BERBERINE 25MG + ETHACRIDINE 25MG, 一般錠劑膠囊劑,",18664
"BERBERINE 2MG/ML + ETHACRIDINE 10MCG/ML, 注射劑, 2.00ML",576
"BERBERINE 5MG/ML + ETHACRIDINE 1MG/ML, 注射劑, 2.00ML",26
"BERBERINE 5MG/ML + DEXTROSE 50MG/ML, 注射劑, 2.00ML",2863
"CHARCOAL , 口服顆粒劑 , 61.50 GM",7613
"CLOSTRIDIUM BUTYRICUM MIYAIRI 20MG + VITAMIN B1 0.5MG, 一般錠劑膠囊劑,",1024857
"COLISTIN , 一般錠劑膠囊劑 , 1.00 , MIU",24659
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 500.00ML",9725
"DEXTROSE 25MG/ML + ELECTROLYTE SOLUTIONS, 口服液劑, 1000.00ML",2
"DIOCTAHEDRAL SMECTITE (=DIOSMECTITE) , 口服顆粒劑 , 3.00 GM",4107542
"HYDROCORTISONE , 外用液劑 , 1.67  MG/ML , 60.00 ML",50695
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 1.00ML",1825358
"KAOLIN 200MG/ML + PECTIN 10MG/ML, 口服液劑, 120.00ML",744585
"LACTIC ACID BACTERIA , 口服顆粒劑 , 6.00MG",362728
"LOPERAMIDE , 一般錠劑膠囊劑 , 1.00 MG",1798
"LOPERAMIDE , 一般錠劑膠囊劑 , 2.00 MG",9118869
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 1.00 ML",1757
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 60.00 ML",85
"LOPERAMIDE , 口服液劑 , 0.20  MG/ML , 3800.00 ML",12
"MESALAZINE , 一般錠劑膠囊劑 , 400.00 MG",1265860
"MESALAZINE,一般錠劑膠囊劑,800MG",211679
"MESALAZINE , 緩釋錠劑膠囊劑 , 500.00 MG",1499505
"MESALAZINE , 緩釋錠劑膠囊劑 , 1200.00 MG",600
"MESALAZINE , 口服顆粒劑 , 2000.00 MG",40550
"MESALAZINE , 外用液劑 , 20.00  MG/ML , 100.00 ML",53492
"MESALAZINE , 栓劑 , 500.00 MG",194654
"MESALAZINE , 栓劑 , 1000.00 MG",107050
"MICONAZOLE , 一般錠劑膠囊劑 , 125.00 MG",109
"NIFUROXAZIDE , 一般錠劑膠囊劑 , 200.00 MG",255760
"NYSTATIN , 一般錠劑膠囊劑 , 500.00 , KIU",2973262
"NYSTATIN , 口服液劑 , 100.00 KIU/ML, 24.00 ML",135390
"PANAZON,一般錠劑膠囊劑,250.00MG",123
"SCOPOLIA EXTRACT 3MG + BISMUTH SUBCARBONATE 167MG + KAOLIN 167MG, 一般錠劑膠囊劑,",3178703
"SCOPOLIA EXTRACT 3.33MG + BERBERINE 15MG + ETHACRIDINE 6.67MG + TANNALBIN91.67MG, 一般錠劑膠囊劑,",7542
"SULFASALAZINE , 一般錠劑膠囊劑 , 500.00 MG",26441849
"TANNALBIN , 一般錠劑膠囊劑 , 500.00 MG",28566
"AMYLASE 10MG + DIASTASE 5MG, 一般錠劑膠囊劑,",1928411
"AMYLASE 66.4KIU + LIPASE 20KIU + PANCRELIPASE 280MG + PROTASE 75KIU, 一般錠劑膠囊劑,",7097744
"BELLADONNA ALKALOID 5MG + BILE SALTS 5MG + DIASTASE 110MG, 一般錠劑膠囊劑,",6271941
"BILE SALTS 20MG + DIASTASE 3MG, 一般錠劑膠囊劑,",21
"PYLORIC EXTRACT 15MG + OX BILE EXTRACT 40MG + PROCINE PANCREATIN 42.859-29.27MG+PORCINE GASTRIC EXTRACT 100MG, 一般錠劑膠囊劑,",142
"BIODIASTASE 30MG + LIPASE 5MG + NEWLASE 10MG, 一般錠劑膠囊劑,",12634646
"BIODIASTASE 60MG/GM + LIPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",62821
"BIODIASTASE 20MG + LIPASE 15MG + PROZYME 5MG + CELLULASE 10MG, 一般錠劑膠囊劑,",10759897
"DIASTASE 60MG/GM + LYPASE 10MG/GM + NEWLASE 20MG/GM, 口服顆粒劑, 1.00GM",11674
"DIASTASE 80MG + PANCREATIN 25MG + NEOSTIGMINE 0.05MG, 一般錠劑膠囊劑,",11766
"DIASTASE 320MG/GM + PANCREATIN 100MG/GM + NEOSTIGMINE 0.4MG/GM, 口服顆粒劑,1.00GM",15
"DIASTASE 120MG + PANCREATIN 120MG + PEPSIN 60MG, 一般錠劑膠囊劑,",29875
"DIASTASE 130MG + PANCREATIN 130MG + PEPSIN 65MG, 一般錠劑膠囊劑,",1139
"DIASTASE 150MG + PANCREATIN 50MG + NEOSTIGMINE 0.2MG, 一般錠劑膠囊劑,",11136
"DIASTASE 25MG + PANCREATIN 50MG + LYPASE 100MG + LACTOMIN 75MG + VITAMIN B11MG + YEAST 149MG, 一般錠劑膠囊劑,",26153
"DIASTASE 60MG + PANCREATIN 30MG + LIPASE 10MG + VITAMIN B6 1MG + NICOTINAMIDE10MG + PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑,",2947794
"LACTIC ACID BACTERIA10MG/GM,口服顆粒劑, 1.00GM",499983
"LACTIC ACID BACTERIA 300MG +  LYSINE 4 MG , 一般錠劑膠囊劑,",1509465
"ACARBOSE , 一般錠劑膠囊劑 , 50.00 MG",118686845
"ACARBOSE , 一般錠劑膠囊劑 , 100.00 MG",12425613
"BUFORMIN , 一般錠劑膠囊劑 , 50.00 MG",820367
"CHLORPROPAMIDE , 一般錠劑膠囊劑 , 250.00 MG",94830
EXENATIDE，注射劑，0.3MG~0.6MG,6065
"GLIBENCLAMIDE 2.5MG-5MG + METFORMIN 500MG, 一般錠劑膠囊劑",63421162
"GLICLAZIDE , 一般錠劑膠囊劑 , 80.00 MG",30455179
"GLICLAZIDE , 緩釋錠劑膠囊劑 , 30.00 MG",68955938
"GLICLAZIDE ,  緩釋錠劑膠囊劑 ,  60.00 MG",2687718
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 1.00 MG",252993
"GLIMEPIRIDE , 一般錠劑膠囊劑 , 2.00 MG",198173651
"GLIMEPIRIDE,一般錠劑膠囊劑,4.00 MG",1762817
"GLIMEPIRIDE 2MG + METFORMIN 500MG, 一般錠劑膠囊劑",62812894
"GLIPIZIDE , 一般錠劑膠囊劑 , 5.00 MG",34694616
"GLIPIZIDE , 緩釋錠劑膠囊劑 , 5.00 MG",218839
"GLIPIZIDE , 緩釋錠劑膠囊劑 , 10.00 MG",1342852
"GLIQUIDONE , 一般錠劑膠囊劑 , 30.00 MG",2904235
"GLYBURIDE (=GLIBENCLAMIDE) , 一般錠劑膠囊劑 , 5.00 MG",53538592
"GUAR GUM , 口服顆粒劑 , 5.00 GM",91014
"INSULIN ASPART ,  PENFILL , 注射劑 , 300.00 , U",4171726
"INSULIN ASPART ,  PENFILL , 注射劑 , 1000.00 , U",33
"INSULIN DETEMIR ,  PENFILL , 注射劑 , 300.00 , IU",666997
"INSULIN GLARGINE, 注射劑, 1000.00, U",40958
"INSULIN GLARGINE ,  PENFILL , 注射劑 , 300.00 , IU",1413668
"INSULIN GLULISINE, PENFILL, 注射劑, 300.00, IU",18137
"INSULIN HUMAN , 注射劑 , 1.00 , IU",30973903
"INSULIN HUMAN , 注射劑 , 1000.00 , IU",4071085
"INSULIN HUMAN ,  PENFILL , 注射劑 , 1.00 , IU",22237118
"INSULIN HUMAN ,  PENFILL , 注射劑 , 300.00 , IU",212
"INSULIN LISPRO ,  PENFILL , 注射劑 , 300.00 , IU",660489
"LINAGLIPTIN, 一般錠劑膠囊劑, 5.00 MG",508487
"LIRAGLUTIDE , 注射劑 , 18MG",340
"METFORMIN , 一般錠劑膠囊劑 , 250.00 MG",2974111
"METFORMIN , 一般錠劑膠囊劑 , 500.00 MG",449219054
"METFORMIN , 一般錠劑膠囊劑 , 850.00 MG",49267987
"METFORMIN , 一般錠劑膠囊劑 , 1000.00 MG",3818792
"METFORMIN , 緩釋錠劑膠囊劑 , 500.00 MG",46499602
"METFORMIN , 緩釋錠劑膠囊劑 , 750.00 MG",6931302
"MIGLITOL, 一般錠劑膠囊劑, 50.00MG",10139605
"MIGLITOL, 一般錠劑膠囊劑, 100.00MG",582774
"mitiglinide,一般錠劑膠囊劑,10.00 MG",1735268
"NATEGLINIDE , 一般錠劑膠囊劑 , 60.00 MG",292020
"NATEGLINIDE , 一般錠劑膠囊劑 , 120.00 MG",6409714
"PIOGLITAZONE , 一般錠劑膠囊劑 , 15.00 MG",5774289
"PIOGLITAZONE , 一般錠劑膠囊劑 , 30.00 MG",33860970
"PIOGLITAZONE 15MG + METFORMIN 850MG, 一般錠劑膠囊劑,",4283993
"REPAGLINIDE 1MG + METFORMIN 0-500MG , 一般錠劑膠囊劑",74021193
"REPAGLINIDE , 一般錠劑膠囊劑 , 2.00 MG",4823488
"ROSIGLITAZONE , 一般錠劑膠囊劑 , 4.00 MG",146880
"ROSIGLITAZONE 2MG + METFORMIN 500MG, 一般錠劑膠囊劑,",184735
"saxagliptin ,一般錠劑膠囊劑,2.5.00 MG",7928
"saxagliptin ,一般錠劑膠囊劑,5.00 MG",6208112
"Saxagliptin 5.0mg + metformin 0-1000mg , 緩釋錠劑膠囊劑",7237
"SITAGLIPTIN,膜衣錠劑, 100.00MG",52379873
"SITAGLIPTIN 50mg+METFORMIN 500MG-1000MG,一般錠劑膠囊劑",20742013
"TOLAZAMIDE , 一般錠劑膠囊劑 , 100.00 MG",532017
"TOLBUTAMIDE , 一般錠劑膠囊劑 , 500.00 MG",50
"VILDAGLIPTIN 50mg+METFORMIN 0-1000MG,一般錠劑膠囊劑",8556112
"ALFACALCIDOL , 一般錠劑膠囊劑 , 0.25 MCG",530506
"ALFACALCIDOL , 一般錠劑膠囊劑 , .50 MCG",284371
"ALFACALCIDOL , 一般錠劑膠囊劑 , 1.00 MCG",156185
"CALCITRIOL , 一般錠劑膠囊劑 , 0.25 MCG",3477695
"CALCITRIOL , 一般錠劑膠囊劑 , .50 MCG",379262
"CALCIUM CHLORIDE 20MG/ML + VITAMIN B6 1MG/ML, 注射劑, 20.00ML",101
"OROTIC ACID (=VIT B13) , 一般錠劑膠囊劑 , 30.00 MG",126396
"PANTETHINE , 一般錠劑膠囊劑 , 60.00 MG",45
"PANTETHINE , 一般錠劑膠囊劑 , 100.00 MG",1702
"PANTHENOL , 注射劑 , 100.00 MG",2
"PANTHENOL , 注射劑 , 200.00 MG",128
"VITAMIN A 2000IU + VITAMIN B1 60MG + VITAMIN E 30MG, 一般錠劑膠囊劑,",221
"VITAMIN A 25000IU + VITAMIN B6 40MG + VITAMIN E 70MG, 一般錠劑膠囊劑,",5754
"VITAMIN A 2000IU + VITAMIN B1 50MG + VITAMIN E 10MG + CHONDROITIN 20MG, 一般錠劑膠囊劑,",4129
"VITAMIN A 2000IU/ML + VITAMIN B6 3MG/ML + VITAMIN C 100MG/ML + VITAMIN D2200IU/ML + VITAMIN E 1IU/ML + PANTHENOL 5MG/ML, 注射劑, 5.00ML",11655
"VITAMIN A 4000 USP-U+VITAMIN B1 1MG + VITAMIN B2 1.2MG + VITAMIN B6 2MG +VITAMIN B12 2MCG + NICOTINAMIDE 10MG + PANTOTHENIC ACID 5MG + VITAMIN C 75MG +VITAMIN D 400U + FOLIC ACID 0.25MG, 一般錠劑膠囊劑",7188
"POTASSIUM IODIDE 0.1 MG + FERROUS FUMARATE 10 MG + SODIUM GLUTAMATE 0.5 MG +CALCIUM FLUORIDE 0.1 MG + MANGANESE DIOXIDE 1 MG + MAGNESIUM OXIDE 12.5 MG +SODIUM PHOSPHATE 0.5 MG + CUPRIC SULFATE 0.5 MG + ZINC SULFATE 0.5 MG +MULTIVITAMINS, 一般錠劑",647184
"VITAMIN A 1000IU + VITAMIN B1 1MG + VITAMIN B2 0.5MG + VITAMIN B6 0.2MG + VITAMINB12 0.5MCG + NICOTINAMIDE 2.5MG + VITAMIN C 25MG + VITAMIN D 200IU + BIOTIN 10MCG+ PANTOTHENIC ACID 1MG, 一般錠劑膠囊劑",451
"VITAMIN A 5000IU+THIAMINE DISULFIDE  1MG+ERGOCALCIFEROL (=VIT D2=CALCIFEROL)500IU+NIACINAMIDE (=NICOTINAMIDE) 19MG+PANTOTHENATE CALCIUM 10MG+ASCORBICACID (=VIT C) 70MG+CYANOCOBALAMIN (=VIT B12) 4.95MCG,一般錠劑膠囊劑",38178
"VITAMIN A 4000 UNIT+VITAMIN B1 2MG + VITAMIN B2 2MG + VITAMIN B6 2MG + VITAMINB12 1MCG + NICOTINAMIDE 20MG + PANTOTHENATE CALCIUM 10MG + VITAMIN C 70MG +VITAMIN D 400UNIT + FOLIC ACID 50MCG+TOPOPHEROL ALPHA- 15IU, 一般錠劑膠囊劑",4194
"VITAMIN B1 3MG + VITAMIN B2 3MG + VITAMIN B6 3MG + VITAMIN B12 3MCG +NICOTINAMIDE 15MG + VIT E 3.3MG + LECITHIN 175MG,一般錠劑膠囊劑",1237
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 25.00 MG",20720
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 50.00 MG",2029777
"VITAMIN B1 (THIAMINE) , 一般錠劑膠囊劑 , 100.00 MG",12394
"VITAMIN B1 (THIAMINE) , 注射劑 , 10.00 MG",3387
"VITAMIN B1 (THIAMINE) , 注射劑 , 20.00 MG",11358
"VITAMIN B1 (THIAMINE) , 注射劑 , 25.00 MG",2
"VITAMIN B1 (THIAMINE) , 注射劑 , 50.00 MG",722
"VITAMIN B1 (THIAMINE) , 注射劑 , 100.00 MG",43839
"VITAMIN B1 (THIAMINE) , 注射劑 , 200.00 MG",43
"VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B6 0.5MG/ML, 注射劑, 20.00ML",28
"VITAMIN B1 50MG + VITAMIN B2 5MG, 一般錠劑膠囊劑,",47967940
"VITAMIN B1 100MG + VITAMIN B2 10MG, 一般錠劑膠囊劑,",114689
"VITAMIN B1 1MG + VITAMIN C 250MG + PANTOTHENIC ACID 5MG, 一般錠劑膠囊劑,",1869
"VITAMIN B1 10MG/GM + VITAMIN B2 5MG/GM + VITAMINE B6 2.5MG/GM, 口服顆粒劑, 5.00GM",936
"VITAMIN B1 2.5MG/ML + VITAMIN B6 2.5MG/ML + VITAMINE B12 50MCG/ML, 注射劑, 20.00ML",174
"VITAMIN B1 2.5MG/ML + VITAMIN B6 5MG/ML + VITAMINE B12 50MCG/ML, 注射劑, 20.00ML",9868
"VITAMIN B1 10MG + VITAMIN B6 25MG + VITAMIN B12  250MCG, 一般錠劑膠囊劑,",267
"VITAMIN B1 200MG/ML + VITAMIN B6 50MG/ML + VITAMINE B12 1MG/ML, 注射劑, 1.00ML",48
"VITAMIN B1 25MG + VITAMIN B6 25MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,",48925
"VITAMIN B1 100MG + VITAMIN B2  10MG + CALCIUM CARBONATE 40MG, 一般錠劑膠囊劑,",1043
"VITAMIN B1 100MG + VITAMIN B6 100MG + VITAMIN B12 200MCG, 一般錠劑膠囊劑,",401940
"VITAMIN B1 125MG + VITAMIN B6 125MG + VITAMIN B12  125MCG, 一般錠劑膠囊劑,",115341
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 250.00ML",2
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 500.00ML",756
"VITAMIN B1 25MCG/ML + VITAMIN B2 20MCG/ML + VITAMIN B6 20MCG/ML + NICOTINAMIDE250MCG/ML, 注射劑, 1000.00ML",23
"VITAMIN B1 60MG/ML + VITAMIN B2 3MG/ML + VITAMIN B6 3MG/ML + NICOTINAMIDE30MG/ML, 注射劑, 1.00ML",78
"VITAMIN B1 60MG/ML + VITAMIN B2 3MG/ML + VITAMIN B6 3MG/ML + NICOTINAMIDE30MG/ML, 注射劑, 10.00ML",4539
"VITAMIN B1 10MG + VITAMIN B2 2.5MG + VITAMIN B6 25MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,",150
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 30MG + VITAMIN B12 250MCG, 一般錠劑膠囊劑,",2187
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 10MCG, 一般錠劑膠囊劑,",4255636
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 5MCG, 一般錠劑膠囊劑,",2234374
"VITAMIN B1 25MG + VITAMIN B2 5MG + VITAMIN B6 10MG + VITAMIN B12 50MCG +VITAMIN E 50MG, 一般錠劑膠囊劑,",201
"VITAMIN B1 50MG + VITAMIN B2 5MG + VITAMIN B6 5MG + VITAMIN B12 10MCG +PANTOTHENIC ACID 10MG, 一般錠劑膠囊劑,",7613
"VITAMIN B1 0.5MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B6 0.25MG/ML + VITAMIN C5MG/ML + NICOTINAMIDE 0.5MG/ML, 注射劑, 20.00ML",1439
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 25MG/ML+ NICOTINAMIDE 10MG/ML, 注射劑, 2.00ML",925
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 10MG/ML, 注射劑, 2.00ML",73738
"VITAMIN B1 5MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 12.5MG/ML, 注射劑, 2.00ML",28536
"VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B6 1MG/ML + VITAMIN C 25MG/ML +NICOTINAMIDE 5MG/ML, 注射劑, 2.00ML",11367
"VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B6 2MG/ML + VITAMIN C 50MG/ML +NICOTINAMIDE 20MG/ML, 注射劑, 2.00ML",118
"VITAMIN B1 10MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 1MG/ML + VITAMIN C50MG/ML + NICOTINAMIDE 20MG/ML, 注射劑, 2.00ML",204
"VITAMIN B1 10MG/ML + VITAMIN B2 0.5MG/ML + VITAMIN B6 2.5MG/ML + VITAMIN B122MCG/ML + NICOTINAMIDE 10MG/ML, 注射劑, 1.00ML",237
"VITAMIN B1 10MG/ML + VITAMIN B2 10MG/ML + VITAMIN B6 0.5MG/ML + VITAMIN C50MG/ML + NICOTINAMIDE 5MG/ML, 注射劑, 2.00ML",170
"VITAMIN B1 47MG + VITAMIN B2 25MG + VITAMIN B6 15MG + POTASSIUM CITRATE 1MG +SODIUM CITRATE 49MG, 注射劑, 25.00MG",10
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 2MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML",41201
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 2MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 10.00ML",4118
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML",82960
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 1.00ML",410197
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 20MG/ML, 注射劑, 1.00ML",138
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 5MG/ML, 注射劑, 10.00ML",142031
"VITAMIN B1 100MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 5MG/ML + NICOTINAMIDE50MG/ML + PANTOTHENIC ACID 20MG/ML, 注射劑, 10.00ML",313
"VITAMIN B1 4MG + VITAMIN B2 4MG + VITAMIN B6 4MG + VITAMIN B12 1.2MCG +NICOTINAMIDE 12MG + PANTOTHENIC ACID 8MG, 一般錠劑膠囊劑,",955340
"VITAMIN B1 10MG + VITAMIN B2 15MG + VITAMIN B6 2MG + VITAMIN B12 2MCG +NICOTINAMIDE 15MG + PANTOTHENIC ACID 5MG, 一般錠劑膠囊劑,",7955807
"VITAMIN B1 5MG/ML + VITAMIN B2 5MG/ML + VITAMIN B6 10MG/ML + VITAMIN C 50MG/ML+ NICOTINAMIDE 40MG/ML + PANTHENOL10MG/ML+BIOTIN 0.1MG/ML,注射劑,2.00ML",3884
"CYANOCOBALAMIN (=VIT B12) 10MCG/ML (=UG/ML)CYANOCOBALAMIN (=VIT B12)10MCG/ML (=UG/ML)+PANTOTHENATE CALCIUM 5MG/MLNIACINAMIDE (=NICOTINAMIDE)30MG/ML+PYRIDOXINE HCL 3MG/ML+BIOTIN 100MCG/ML (=UG/ML)+LIDOCAINE HCL(MONOHYDRATE) 5MG/ML+COCARBOXYLASE (TH",44
"VITAMIN B1 3MG + VITAMIN B2 3MG +VITAMIN B6 2.5MG + VITAMIN B12 12.5MCG +NICOTINAMIDE 15MG + PANTOTHENIC ACID 5MG + VITAMIN C 250MG + VITAMIN E 15 IU +FOLIC ACID 500MCG + FERROUS FUMARATE 152.2MG + DIOCTYL SODIUM SULFOSUCCINATE25MG,一般錠劑膠囊劑&",66618
"VITAMIN B1 5MG + VITAMIN B2 10MG + VITAMIN B6 15MG + VITAMIN B12 3MCG +NICOTINAMIDE 20MG + PANTOTHENIC ACID 10MG + VIT C 30MG,一般錠劑膠囊劑",1526626
"VITAMIN B1 15MG + VITAMIN B2 30MG + VITAMIN B6 45MG + VITAMIN B12 9MCG +NICOTINAMIDE 60MG + PANTOTHENIC ACID 30MG + VIT C 90MG,一般錠劑膠囊劑",21
"VITAMIN B1 15MG + VITAMIN B2 10MG + VITAMIN B6 5MG + VITAMIN B12 6MCG +NICOTINAMIDE 100MG + PANTOTHENIC ACID 20MG + VIT C 750MG + VITAMIN E 60MG +FOLIC ACID 500MCG,一般錠劑膠囊劑&nbsp;",959
"VITAMIN B1 5MG + VITAMIN B2 1MG + VITAMIN B12 5MCG + NICOTINAMIDE 10MG +VITAMIN C 20MG + FOLIC ACID 2MG + FERROUS FUMARATE 100MG,一般錠劑膠囊劑",289043
"VITAMIN B1 1MG + VITAMIN B2 1MG + VITAMIN B6 0.5MG + VITAMIN B12 1MCG +NICOTINAMIDE 5MG + PANTOTHENIC ACID 1MG + VITAMIN C 20MG + FOLIC ACID 0.5MG +FERROUS SULFATE 100MG, 一般錠劑膠囊劑",7098
"VITAMIN A 5000UNIT+VITAMIN B1 3MG + VITAMIN B2 2MG + VITAMIN B6 0.2MG  +NICOTINAMIDE 10MG + PANTOTHENATE CALCIUM 2MG + VITAMIN C 30MG+ CALCIFEROLIN OIL 400UNIT+ FERROUS SULFATE 30.5MG, 一般錠劑膠囊劑",19174
"VITAMIN B2 (=RIBOFLAVIN) , 一般錠劑膠囊劑 , 20.00 MG",57289
"VITAMIN B2 500MCG/ML + VITAMIN C 250MG/ML, 注射劑, 2.00ML",365
"VITAMIN B2 10MG + VITAMIN B6 2MG + NICOTINAMIDE 20MG + BIOTIN 0.5MG, 一般錠劑膠囊劑,",61020
"VITAMIN B2 10MG + VITAMIN B6 5MG + NICOTINAMIDE 10MG + PANTOTHENATE CALCIUM50MG + BIOTIN 0.25MG,一般錠劑膠囊劑&nbsp;",297214
"VITAMIN B2 4MG + VITAMIN B6 1MG + VITAMIN B12 1MCG + NICOTINAMIDE 15MG +PANTOTHENIC ACID 1MG + METHIONINE 1MG, 一般錠劑膠囊劑,",978065
"VITAMIN B2 2MG/ML + VITAMIN B6 3MG/ML + VITAMIN C 100MG/ML + VITAMIN E 1MG/ML +NICOTINAMIDE 20MG/ML + PANTHENOL 5MG/ML, 注射劑, 2.00ML",8306
"VITAMIN B2 2MG/ML + VITAMIN B6 3MG/ML + VITAMIN C 100MG/ML + VITAMIN E 1MG/ML +NICOTINAMIDE 20MG/ML + PANTHENOL 5MG/ML, 注射劑, 5.00ML",80460
"VITAMIN B2 10MG + VITAMIN B6 2MG + NICOTINAMIDE 20MG + PANTOTHENATE CALCIUM10MG + BIOTIN 0.5MG + CALCIUM GLYCEROPHOSPHATE 50MG,一般錠劑膠囊劑&nbsp;",120
"VITAMIN B6 (=PYRIDOXAL 5-PHOSPHATE) , 一般錠劑膠囊劑 , 20.00 MG",1189802
"VITAMIN B6 (=PYRIDOXAL 5-PHOSPHATE) , 一般錠劑膠囊劑 , 30.00 MG",16451
"VITAMIN B6 (=PYRIDOXAL 5-PHOSPHATE) , 注射劑 , 10.00 MG",2949
"VITAMIN B6 (=PYRIDOXAL 5-PHOSPHATE) , 注射劑 , 20.00 MG",6909
"VITAMIN B6 (=PYRIDOXINE) , 一般錠劑膠囊劑 , 50.00 MG",3743176
"VITAMIN B6 (=PYRIDOXINE) , 注射劑 , 50.00 MG",2001
"VITAMIN B6 (=PYRIDOXINE) , 注射劑 , 500.00 MG",12
"VITAMIN B6 (=PYRIDOXINE) , 注射劑 , 1000.00 MG",6
"VITAMIN C (=ASCORBIC ACID) , 一般錠劑膠囊劑 , 200.00 MG",25913
"VITAMIN C (=ASCORBIC ACID) , 注射劑 , 100.00 MG",303530
"VITAMIN C (=ASCORBIC ACID) , 注射劑 , 200.00 MG",21174
"VITAMIN C (=ASCORBIC ACID) , 注射劑 , 500.00 MG",21326
"VITAMIN C (=ASCORBIC ACID) , 注射劑 , 2500.00 MG",5
